document_family,document_title,release,source_file,heading_line_number,section,detail_code,message_id,toc_message_name,toc_message_version,toc_page,detail_message_name,detail_message_version,direction,description,related_message_ids,functional_content_excerpt,has_functional_content,version_conflict_with_catalog,source_heading_line
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2126,1.6.8,L2I45,02011,Departure Test Report,4,82,Departure Test Report,4,locomotive_to_office,This message is sent from the Locomotive to the Office to report the status of the onboard departure test. The Office confirms receipt of the message with the Confirmation of Departure Test Report (01011) message.,01011,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the departure test is being reported, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Alphanumeric Train ID Milepost 4 Numeric Milepost xxxx.xxxx X 10000 location of the locomotive Milepost Prefix Length 1 Numeric Milepost prefix length up to 5 characters Milepost Prefix Variable Alphanumeric Milepost prefix Milepost Suffix Length 1 Numeric Milepost suffix length up to 5 characters Milepost Suffix Variable Alphanumeric Milepost suffix Track name Length 1 Numeric Track name length up to 32 characters Track name Variable Alphanumeric Track name at the location of the locomotive Current Position Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that operates the current subdivision / district of the locomotive, left justified space filled 65535) See design notes below Current Position Uncertainty 2 Numeric Current position uncertainty of the locomotive in feet Current Position 12 ECEF ECEF Position (LSB = 1 centimeter) Byte 0-3 X Coordinate ± 0-900,000,000 cm Byte 4-7 Y Coordinate ± 0-900,000,000 cm Byte 8-11 Z Coordinate ± 0-900,000,000 cm Test Time Stamp 7 Time Test completion date and time YYYYMMDDHHMMSS Test Status 1 Enumeration 0 - Not used 1 - Pass 2 - Fail Employee ID length 1 Numeric String length of the Employee ID up to 8 characters Employee ID Variable Text ASCII Text Locomotive State Summary 1 Enumeration 0 - Not used 1 - Controlling 2 - Non-controlling Software Version Length 1 Numeric String length of the Onboard Software Version up to 20 characters Release 2.11.1 10/26/2012 Field Size (Bytes) Type Description Onboard Software Version Variable Printable ASCII Onboard software version currently installed",True,False,1.6.8 L2I45 (02011) Departure Test Report - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2187,1.6.9,L2I46,02020,Poll Registration,3,84,Poll Registration,3,locomotive_to_office,Sent by the Locomotive to the Office to register for the Office Segment Poll ( 01021) for a specific subdivision / district. The Office confirms receipt of the message with the Confirmation of Poll Registration (01020) message.,01020,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad issuing the office segment poll message, left justified space filled ICD Version Length 1 Numeric Length of the ICD Version name (1 - 20) ICD Version Variable Printable ASCII Office-Locomotive Segment ICD Version Poll Rate 1 Numeric Poll rate in minutes (3->60). This field is set to 0 when the message is to deregister polling. Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Alphanumeric Train ID Onboard Software Version Length 1 Numeric String length of the Onboard Software Version up to 20 characters Onboard Software Version Variable Printable ASCII Onboard software version currently installed Common Configuration Fileset Version Length 1 Numeric String length of the Common Configuration Fileset Version up to 20 characters Common Configuration Fileset Version Variable Printable ASCII Common configuration fileset version currently installed Railroad Specific Configuration Fileset Version Length 1 Numeric String length of the Railroad Specific Configuration Fileset Version up to 20 characters Railroad Specific Configuration Fileset Version Variable Printable ASCII Railroad specific configuration fileset version currently installed",True,False,1.6.9 L2I46 (02020) Poll Registration - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2229,1.6.10,L2I47,02022,Request Current Dataset List,2,85,Request Current Dataset List,2,locomotive_to_office,Sent to the Office to request the current list of mandatory directives and track data that should be onboard for a given subdivision / district ID. The Office confirms receipt of this message with the Current Dataset List ( 01022) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that operates the subdivision / district, left justified space filled Number of Authorities 1 Numeric 0 -> 99 Number of authorities For each authority Repeated as per ‘Number of Authorities’ CRC around Authority Dataset 4 CRC-32 CRC-32 around the Authority data Number of Bulletins 1 Numeric 0 -> 255 Number of bulletins For each bulletin Repeated as per ‘Number of Bulletins CRC around Bulletin Dataset 4 CRC-32 CRC-32 around the Bulletin data Track Data Version 4 Numeric Track Data version for PTC subdivision / district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data",True,False,1.6.10 L2I47 (02022) Request Current Dataset List - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2257,1.6.11,L2I48,02030,Request Train Consist,1,86,Request Train Consist,1,locomotive_to_office,This message is sent from Locomotive to the Office to request train consist data. The Office responds with the Train Consist Dataset (01030) message.,01030,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad from which the of train ID confirmation was received , left justified space filled Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Alphanumeric Train ID",True,False,1.6.11 L2I48 (02030) Request Train Consist - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2274,1.6.12,L2I49,02031,Confirmation of Train Consist,3,87,Confirmation of Train Consist,3,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of an unsolicited Train Consist ( 01030) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad from which the train consist message was received, left justified space filled Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - NAK - On-board cut out or failed 3 - NAK - Invalid message 4 - NAK - Not an operating railroad selected for initialization 5 - NAK - Incomplete consist data 6 - NAK - Waiting for solicited consist",True,False,1.6.12 L2I49 (02031) Confirmation of Train Consist - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2295,1.6.13,L2I50,02032,Onboard Train Consist,4,88,Onboard Train Consist,4,locomotive_to_office,This message is sent to the Office to provide crew-entered consist data. This message is sent unsolicited when the Locomotive has new Consist data. The Office confirms receipt of the message with a Confirmation of Onboard Train Consist ( 01033) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the onboard train consist is to be reported, left justified space filled Reporting PTC Subdivision / District ID 2 Numeric PTC Subdivision / District ID where the train is located when the message is generated, if known (0 -> 65535) Train Type 1 Enumeration 0 - Unknown 1 - Freight 2 - Passenger 3 - Intermodal 4 - High Speed Passenger 5 - Tilt Train 6 - Commuter Lead Locomotive Orientation 1 Enumeration 0 - Unknown 1 -Front 2 -Back Number of Locomotives 1 Numeric (1 - 24) All locomotive identifiers in train For each Locomotive: Repeated as per ‘Number of Locomotives’ Locomotive ID 10 Alphanumeric Locomotive ID Locomotive Position in Train 2 Numeric (1 - 999) Position of the locomotive in the train Tonnage of Locomotive 2 Numeric (50 - 400) short tons Locomotive Status 1 Enumration 0 - Unknown 1 - Run 2 - Isolated Locomotive Length 1 Numeric (40 - 150) feet Locomotive Horsepower 2 Numeric (0 - 10,000) horsepower Trailing Tonnage 2 Numeric (0 - 45,000) short tons Number of Operative Brakes 2 Numeric (0 - 999) operative brakes Number of Axles 2 Numeric (0 - 3996) axles excluding the locomotives listed under the ‘Number of Locomotives’ field above Train Length 2 Numeric (40-25,000) feet - Total train length (locomotives and cars) Loaded Car Count 2 Numeric (0 - 999) Empty Car Count 2 Numeric (0 - 999) Total Braking Force 4 Numeric (0 - 30,000,000) lbs - Total braking force for the train excluding the locomotives listed under the ‘Number of Locomotives’ field Release 2.11.1 10/26/2012 Field Size (Bytes) Type Description above Maximum Train Speed 1 Numeric (0 - 125) MPH - Maximum train speed",True,False,1.6.13 L2I50 (02032) Onboard Train Consist - Version 4
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2352,1.6.14,L2I51,02040,Confirmation of Crew Acknowledgement of Bulletin,1,90,Confirmation of Crew Acknowledgement of Bulletin,1,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of the Request Crew Acknowledgement of Bulletin Message (01040). This message is an electronic acknowledgement only. The crew response is sent in the Crew Acknowledgement of Mandatory Directive Status Message (02061).,"01040,02061","Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that issued the bulletin, left justified space filled Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - Reserved 3 - Reserved 4 - NAK - Other reasons 5 - Reserved",True,False,1.6.14 L2I51 (02040) Confirmation of Crew Acknowledgement of Bulletin - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2375,1.6.15,L2I52,02041,Request Bulletin Dataset,1,91,Request Bulletin Dataset,1,locomotive_to_office,"This message is sent from the Locomotive to the Office to request Bulletin Datasets in response to receiving a Current Dataset List (01022) message from the Office. The Office responds with one or more Bulletin Dataset ( 01041) messages, except in the case of an Advisory / Cautionary bulletin, where the Office responds with one or more Text Message ( 01060) messages.",01022,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad issuing the bulletin, left justified space filled Number of Bulletins 1 Numeric 0 -> 255 Number of bulletins For each bulletin Repeated as per ‘Number of Bulletins’",True,False,1.6.15 L2I52 (02041) Request Bulletin Dataset - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2397,1.6.16,L2I53,02042,Confirmation of Bulletin Dataset,3,92,Confirmation of Bulletin Dataset,3,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of the Bulletin Dataset Message ( 01041).,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that issued the bulletin, left justified space filled Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions / districts 1 -> 25 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ Bulletin Type 1 Enumeration 0 - Not used 1 - Reserved 2 - Reserved 3 - Reserved 4 - Reserved 5 - Speed restriction 6 - Work zone 7 - Grade crossing 8 - Track out of service 9 - Advisory / Cautionary 10 - Critical alert 11 - Reserved CRC-32 of Bulletin Dataset 4 CRC-32 CRC-32 of Bulletin Dataset received Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged and track limit validation completed 2 - NAK - CRC-32 failed 3 - NAK - PTC Bulletin Reference Number validation failed 4 - NAK - Other reasons 5 - NAK - Failed track limit validation 6 - Acknowledged but track limit validation not completed",True,False,1.6.16 L2I53 (02042) Confirmation of Bulletin Dataset - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2437,1.6.17,L2I54,02043,Confirmation of Bulletin Cancellation,1,93,Confirmation of Bulletin Cancellation,1,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of the Bulletin Cancellation ( 01043) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that issued the bulletin, left justified space filled (1 -> 65535) Bulletin Type 1 Enumeration 0 - Not used 1 - Reserved 2 - Reserved 3 - Reserved 4 - Reserved 5 - Speed restriction 6 - Work zone 7 - Grade crossing 8 - Track out of service 9 - Advisory / Cautionary 10 - Critical alert 11 - Reserved CRC-32 of Bulletin Dataset 4 CRC-32 CRC-32 of bulletin dataset being cancelled Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - NAK - CRC-32 failed 3 - NAK - PTC Bulletin Reference Number validation failed 4 - NAK - Other reasons 5 - NAK - Reserved",True,False,1.6.17 L2I54 (02043) Confirmation of Bulletin Cancellation - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2475,1.6.18,L2I55,02050,Crew Authority Request,3,94,Crew Authority Request,3,locomotive_to_office,"This message is sent from the Locomotive to the Office to convey the crew request for authority issuance, rollup, time extension or void. The Office confirms receipt of the message with the Confirmation of Crew Authority Request ( 01050) message.",,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the crew authority request is being sent, left justified space filled Request Type 1 Enumeration 0 - Not used 1 - Issue new authority 2 - Time extension of existing authority 3 - Rollup of existing authority 4 - Void existing authority CRC-32 of the Authority 4 CRC-32 CRC-32 of the authority to be modified Time Extension 1 Numeric Extension in minutes Rollup Milepost 4 Numeric Milepost xxxx.xxxx X 10000 Rollup Milepost Prefix Length 1 Numeric Rollup milepost prefix length up to 5 characters Rollup Milepost Prefix Variable Alphanumeric Rollup milepost prefix Rollup Milepost Suffix Length 1 Numeric Rollup milepost suffix length up to 5 characters Rollup Milepost Suffix Variable Alphanumeric Rollup milepost suffix Rollup Milepost Track name Length 1 Numeric Rollup milepost track name length up to 32 characters Rollup Milepost Track name Variable Alphanumeric Rollup milepost track name Rollup PTC Subdivision / District ID 2 Numeric PTC Subdivision / District identifier ( 0 -> 65535) Employee First Name Size 1 Numeric Size of employee first name up to 20 characters Employee First Name Variable Alphabetic Employee first name Employee Middle Initial Size 1 Numeric Size of employee middle initial up to 1 character Employee Middle Initial Variable Alphabetic Employee middle initial Employee Last Name Size 1 Numeric Size of employee last name up to 32 characters Employee Last Name Variable Alphabetic Employee Last Name",True,False,1.6.18 L2I55 (02050) Crew Authority Request - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2527,1.6.19,L2I56,02051,Request Movement Authority Dataset,1,96,Request Movement Authority Dataset,1,locomotive_to_office,This message is sent from the Locomotive to request Movement Authority Datasets in response to receiving a Current Dataset List (01022) message from the Office. The Office responds with one or more Movement Authority Dataset ( 01051) messages.,01022,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad issuing the authority, left justified space filled Number of Authorities 1 Numeric 0 -> 99 Number of authorities For each authority Repeated as per ‘Number of Authorities’",True,False,1.6.19 L2I56 (02051) Request Movement Authority Dataset - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2547,1.6.20,L2I57,02052,Confirmation of Movement Authority,3,97,Confirmation of Movement Authority,3,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of the Movement Authority Dataset ( 01051) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad which issued the authority, left justified space filled Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions / districts 1 -> 25 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ CRC-32 of Authority 4 CRC-32 CRC-32 of Authority received Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged and track limit validation completed 2 - NAK - CRC-32 failed 3 - Reserved 4 - NAK - Other reasons 5 - NAK - Failed track limit validation 6 - Acknowledged but track limit validation not completed",True,False,1.6.20 L2I57 (02052) Confirmation of Movement Authority - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2575,1.6.21,L2I58,02053,Confirmation of Movement Authority Void,1,98,Confirmation of Movement Authority Void,1,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of the Movement Authority Void ( 01053) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad which issued the authority, left justified space filled (1 -> 65535) CRC-32 of Authority 4 CRC-32 CRC-32 of Authority being voided Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - NAK - CRC-32 failed 3 - NAK - PTC Authority Reference Number validation failed 4 - NAK - Other reasons 5 - NAK - Reserved",True,False,1.6.21 L2I58 (02053) Confirmation of Movement Authority Void - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2601,1.6.22,L2I388,02054,EMT/PSS Authority Used Notification,2,99,EMT/PSS Authority Used Notification,2,locomotive_to_office,This message is used to send a notification from the locomotive to the office that the locomotive has fulfilled authority to either Pass Signal at Stop or Enter Main Track. The Office acknowledges receipt of this notification with a Confirmation of EMT/PSS Authority Used Notification (01054) message.,01054,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that controls the track where the locomotive has passed the signal at stop or entered main track, left justified space filled Reason for Sending 1 Enumeration 0 - Not used 1 - Entered main track on authority received electronically 2 - Passed signal at stop on authority received electronically 3 - Entered main track on authority manually indicated 4 - Passed signal at stop on authority manually indicated Entry Milepost 4 Numeric Milepost, xxxx.xxxx X 10000 at which the leading edge of the train entered main track or passed signal at stop Entry Milepost Prefix Length 1 Numeric Milepost prefix length, up to 5 characters Entry Milepot Prefix Variable Alphanumeric Milepost prefix Entry Milepost Suffix Length 1 Numeric Milepost suffix length, up to 5 characters Entry Milepost Suffix Variable Alphanumeric Milepost suffix Entry Track Name Length 1 Numeric Track name length, up to 32 characters Entry Track Name Variable Alphanumeric Track name Entry PTC Subdivision / District ID 2 Numeric PTC Subdivision / district ID Enter Main Track authority (See design notes) CRC around Authority Dataset 4 CRC-32 CRC-32 around the authority dataset (See design notes) Calculated Position Uncertainty 2 Numeric Position uncertainty at the time of entry in feet Site Name 40 Printable ASCII Wayside site name (See design notes) Site Device ID 40 Printable ASCII Wayside device identifier (See design notes) Device Type 1 Enumeration 0 - Not used 1 - Signal 2 - Switch (See design notes)",True,False,1.6.22 L2I388 (02054) EMT/PSS Authority Used Notification - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,2659,1.6.23,L2I59,02060,Confirmation of Crew Message,3,101,Confirmation of Crew Message,3,locomotive_to_office,This message is sent from the Locomotive to the Office to confirm receipt of the Crew Message ( 01060) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad which issued the crew message, left justified space filled CRC 4 CRC-32 This is the CRC-32 received in the Crew Message for which this message is an acknowledgement Acknowledgement Indication 1 Enumeration 0 - Not used 1 - Acknowledged 2 - NAK - CRC-32 failed 3 - NAK - PTC Bulletin Reference number validation failed 4 - NAK - Other reasons 5 - NAK - Reserved",True,False,1.6.23 L2I59 (02060) Confirmation of Crew Message - Version 3
