"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","LeftLimitRange","RightLimitRange","LeftLimitMPRange","RightLimitMPRange","AuthorityType","TrkName","LeftLimitName","RightLimitName","TerritoryAssignment","Subdivision","SlottingTK","TrackLength","DeviceBlocking","FieldBlocking","FoulTime","TrackPermit","TrackTime","Traffic","FBZ","FBK","TimeZone","TrackLock","TrackLockBit","TrackUID","OSReporting","GraphicGroup","ScreenRegion","LossOfShunt","FBZ2","FBK2","ReleaseTrainIDTrack","DisallowTNTOnSplit","BlueFlag","OCS","TrackSpeeds","PassRedSignalAlertOff","Notes","SlotFieldTraffic","PTCBlockID","RefuseOpposingAuthoritiesFromLeft","RefuseOpposingAuthoritiesFromRight","AllowOpposingAuthorityCreationToLeft","AllowOpposingAuthorityCreationToRight","HoldingSignalSlottingTrack","HoldingSignalOSLeftBoundReporting","HoldingSignalOSRightBoundReporting","OverrideLeftTrafficCheck","OverrideRightTrafficCheck","TrackBlockingReferences","MatchMode","MilePostSuffix","TurnOutTrack","AltLinkThree","AltLinkFour","HAZMATAlarming","FoulingTrackSPMS","RouteName","RouteBlocking","TrackIntegrityZone","TrackIntegrityZoneUID","TrackIntegrityZoneName","TIZMonitorModeTimeOut","AuthorityConfirmationRequired","AlternateTrackNames","AlternateTrackAbbreviation","AllowMainTrackEntrance","MainTrackEntrancePoints","AllowForceOperationsToTWC","EnableAbsolutePermissiveBlock","AbsolutePermissiveBlockPTCUID","LineSegmentGroupUID","DerailmentDetectorEnabled","DerailmentDetectorIndBit","DerailmentDetectorCtlBit","DerailmentDetectorInhibited","MilepostPrefix","AdditionalReferenceUID","EnablePositionReporting","TrackNameAlias","EnableNonControlledSiding","EnableControlledSiding","DisallowLeftSignalRequestOnOccupancy","DisallowRightSignalRequestOnOccupancy","TrackSpeedAverage","TrackSpeedMaximum","TrackElevationAverage","TrackElevationMaximum","TrackElevationAscending","TrackSpeedMaximumFreight","TrackSpeedMaximumPassengar","QIND","QCTL","PTCTrackType","JointControl","TMPSEnabled","TMPSCircuitName","TMPSLinkLeft","TMPSLinkRight","TMPSLinkAlt1","TMPSLinkAlt2","TMPSLinkAlt3","TMPSLinkAlt4","LatitudeLeft","LongitudeLeft","LatitudeRight","LongitudeRight","ForceIgnoreTrainDirectionChange","SuppressAuthorityRelease","TrackWarrantEnforcementEnabled","RailroadUniqueIdentifierName","DisallowBulletin","DisallowEntryExitSelection","LocationName1","LocationValue1","LocationName2","LocationValue2","ExcludeFromPTCSegments","DisallowTrainTypes","LeftDarkAreaFlag","LeftDarkShelfTrack","RightDarkAreaFlag","RightDarkShelfTrack","ManualInterlocking","EATCEnable"
"100490","100008","TK","T","1715","910","1755","950","100470","100489","0","0","0","0","5","2;1;100008;0005","0;1;100008;0005","0;1;100008;0005","0;1;100008;0005","0;1;100008;0005","0;1;100008;0005","0","0","267.6501","267.6701","CTC","MT","WEST LIMITS CP BROADWAY","EAST LIMITS CP BROADWAY","100","2","True","0","True","False","True","False","True","True","0;0;0;0|0;0;0;0","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|0;0;0;0","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","STATION1-2","False","False","False","False","0","0","0","0","False","0","0","0;0;100008;5","0;1;100008;0005","ENTRY","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","True","","False",,"False",,"False","False"
"100496","100035","4EAK","T","790","950","855","950","100421","100625","0","0","0","0","5","15;1;100035;0005","0;1;100031;0000","0;1;100004;0005","0;1;100031;0000","0;1;100031;0005","0;1;100031;0000","0","0","264.4016","265.1391","CTC","MT2","CP CUDAHY","CP CONVAIR","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","18","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100031;0000","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100497","100035","2EAK","T","790","910","855","910","100420","100626","0","0","0","0","5","13;1;100035;0005","0;1;100031;0000","0;1;100004;0005","0;1;100031;0000","0;1;100031;0005","0;1;100031;0000","0","0","264.4029","265.1391","CTC","MT1","CP CUDAHY","CP CONVAIR","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","17","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100031;0000","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100508","100033","4EAK - 4WAK","T+","990","950","1035","950","100627","100365","0","0","0","0","5","16;1;100035;0005","0;1;100033;0005","16;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","265.2585","267.4334","CTC","MT2","CP CONVAIR","CP ASH","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","18","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100509","100033","2EAK - 2WAK","T+","990","910","1100","910","100628","100692","0","0","0","0","5","14;1;100035;0005","0;1;100033;0005","10;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","265.2585","267.2073","CTC","MT1","CP CONVAIR","CP ASH","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","17","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100511","100033","1TK","T","1100","910","1155","910","100692","100518","0","0","0","0","5","2;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","267.2073","267.2277","CTC","MT1","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100512","100033","1TK","T","1155","910","1175","930","100518","100524","0","0","0","0","5","2;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100031;0005","0;1;100033;0005","0","0","267.2277","267.2348","CTC","MT1","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100513","100033","1TK","T","1155","910","1280","910","100518","100519","0","0","0","0","5","2;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100014;0000","0;1;100033;0005","0","0","267.2277","267.3537","CTC","MT1","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100514","100033","1TK","T","1260","930","1280","910","100525","100519","0","0","0","0","5","2;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100031;0005","0;1;100033;0005","0","0","267.2999","267.3537","CTC","MT1","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100515","100033","1TK","T","1280","910","1320","910","100519","100516","0","0","0","0","5","2;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100031;0005","0;1;100033;0005","0","0","267.3537","267.3538","CTC","MT1","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100516","100033","1TK","T","1320","910","1390","910","100515","100533","0","0","0","0","5","2;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","267.3538","267.3764","CTC","MT1","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100522","100033","3TK","T","1100","950","1195","950","100528","100529","0","0","0","0","5","18;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","267.2277","267.2779","CTC","MT2","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","18","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100523","100033","3TK","T","1195","950","1240","950","100529","100530","0","0","0","0","5","18;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","267.2779","267.2994","CTC","MT2","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","18","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100524","100033","3TK","T","1175","930","1195","950","100512","100529","0","0","0","0","5","18;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100031;0005","0;1;100033;0005","0","0","267.2348","267.2779","CTC","MT2","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","17","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100525","100033","3TK","T","1240","950","1260","930","100530","100514","0","0","0","0","5","18;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100031;0005","0;1;100033;0005","0","0","267.2994","267.2999","CTC","MT2","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","18","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","XO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100526","100033","3TK","T","1240","950","1260","950","100530","100527","0","0","0","0","5","18;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","267.2994","267.31","CTC","MT2","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","18","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100527","100033","3TK","T","1260","950","1390","950","100526","100535","0","0","0","0","5","18;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0;1;100033;0005","0","0","267.31","267.3307","CTC","MT2","WEST LIMITS CP ASH","EAST LIMITS CP ASH","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","18","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100033;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
