"WordType","CDLNNumber","CSNumber","CPNumber","BPAssignment","Mnemonic","LongName","BitType","UID","CodeLineName","CodeLineLimits","LegacyType","SessionProtocol","NormalCodeserverName","StandbyCodeserverName","PacketSwitchPName","PacketSwitchSName","StationName","ControlAddress","IndicationAddress","NumberOfControls","NumberOfIndications","WaysideATCSAddress","WaysideEMPAddress","ControlPointName","PTCSiteName","SubdivisionUID","SubdivisionName","TerritoryAssignment"
"I","5","1","100020","5","2EGK","2E SIGNAL CLEAR INDICATION","None","BF9D387C-48A1-4419-B148-16D1B2603615","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","6","2WAK","2WA TRACK CIRCUIT INDICATION","None","0AC12B2C-6BDF-4CDB-9794-0E8170A0D7F9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","7","2WGK","2W SIGNAL CLEAR INDICATION","None","AFA713CF-3359-4A40-9FBA-A99770B6F3CB","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","8","POK","POWER OFF INDICATION","None","596DA537-D66B-493C-BA93-8251FC5DB000","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","9","LCK","LOCAL CONTROL INDICATION","None","3120DEA6-6477-41BE-BC61-B51E5A4C99B1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","10","2TEK","2E 2W SIGNALS IN TIME INDICATION","None","DC082AEC-5EED-4AF7-A4C0-C79F3724F565","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","11","DOK","DOOR OPEN INDICATION","None","41B5E418-57B6-4EB2-8DAC-B56139017B76","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","12","4TEK","4E 4W SIGNALS IN TIME INDICATION","None","F805B5E7-CE57-4C23-BBAB-6E8BD42984D6","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","13","LOK","LAMP OUT INDICATION","None","AB40D33B-A01E-450F-BFE5-2BE44FC69888","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","14","BLANK","BLANK INDICATION","None","5CB306CA-F36C-4B7A-AC28-8F9DA060DF35","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","15","BLANK","BLANK INDICATION","None","24946E24-7B44-4087-AB83-3A62372474ED","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","16","BLANK","BLANK INDICATION","None","E290225B-6456-45F8-9994-11ED606ECDE9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","17","3NWK","3 NORMAL SWITCH INDICATION","None","3D0B9B7C-6390-40CB-8D45-91B7EF41E67F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","18","3TK","3 OS TRACK CIRCUIT INDICATION","None","C9FB4F88-E1AE-4DA5-B70F-C151BF064CF7","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","19","3RWK","3 REVERSE SWITCH INDICATION","None","08C2A6DD-FD98-44EC-9C12-27B739703EA1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","20","4EAK","4EA TRACK CIRCUIT INDICATION","None","24AB77C3-6DB1-4B40-9385-A98F7E3C261C","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","21","4EGK","4E SIGNAL CLEAR INDICATION","None","A5BCC5E4-CBFD-495E-AFD6-7744D360FEA9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","22","4WAK","4WA TRACK CIRCUIT INDICATION","None","C4670716-6F08-43FF-9CFE-201104BFFCE0","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","23","4WGK","4W SIGNAL CLEAR INDICATION","None","8A9F802E-B3B8-4830-B392-49BE31576CB3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"I","5","1","100020","24","BLANK","BLANK INDICATION","None","CF1D7AB0-C35C-47EA-AFB7-CCE0C6B2920B","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CARDIFF","73405050630202","73405050630202","24","24",,,"CARDIFF","CP Cardiff","2","SAN DIEGO","100"
"C","5","1","100022","1","NWS","NORMAL SWITCH CONTROL","None","E81B1E2C-EA3F-4FDB-82E7-E144C0F283C3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","2","BLANK","BLANK CONTROL","None","E9B56003-1894-4F56-9D56-A53729BDE9A3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","3","RWS","REVERSE SWITCH CONTROL","None","E55F9A19-DEB1-4084-8C4F-E5EA18D3868F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","4","BLANK","BLANK CONTROL","None","492B4F22-C3BC-4E26-A291-A14175437F44","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","5","EHZ","EASTBOUND SIGNAL CONTROL","None","51511292-6434-40B0-82B0-D8C1CFF752B6","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","6","BLANK","BLANK CONTROL","None","F47E0BB7-533B-4855-B1B7-7CBBCF43AD0F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","7","WHZ","WESTBOUND SIGNAL CONTROL","None","10EB241E-57D9-430B-8741-A79624A13C1C","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100022","8","BLANK","BLANK CONTROL","NONE","B49990F3-3306-418E-BE43-9EA48A9CA7E9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","1","NWK","NORMAL SWITCH INDICATION","None","FDE14169-E04E-484B-A175-FF141ED804D3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","2","TK","OS TRACK INDICATION","None","025E5976-E0F3-41E6-A5B3-B8BCCA55DC19","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","3","RWK","REVERSE SWITCH INDICATION","None","A0FC1CAC-1381-4D09-8D5B-EE94E416868A","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","4","EAAK","EAAK","None","F4C64263-2E41-4BBB-A406-E208C37996DF","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","5","EHK","EASTBOUND SIGNAL INDICATION","None","A476A1CD-F4DB-4D3D-B97D-D056F6895699","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","6","WAK","WAK","None","661E156D-E5FF-4976-9369-A2EAA37B21CC","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","7","WHK","WESTBOUND SIGNAL INDICATION","None","12C8C700-4C2A-4C27-ABD2-5460892E2C1D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","8","POK","POWER OFF INDICATION","None","66038F63-692E-45F3-8A7E-97D6918CC6F6","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","9","BLANK","BLANK INDICATION","None","6039FD0C-8AE7-4204-A2C8-0396410AC69F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","10","TEK","SIGNAL INTIME INDICATION","None","A21E446D-C105-49F5-BB82-10FB4A6EE5AC","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","11","BLANK","BLANK INDICATION","None","2C1B9178-5ED8-45E1-8A11-C817423BD0F0","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","12","EBAK","EBAK","None","E4449BA5-649E-4881-BB33-CE33BD687159","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","13","BLANK","BLANK INDICATION","NONE","D6C128EB-B8A6-417F-B611-41637F075FBF","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","14","BLANK","BLANK INDICATION","NONE","0219D792-E14E-4517-A87D-772ED77BB772","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","15","BLANK","BLANK INDICATION","NONE","F3C53199-E83E-4382-B24A-682B995C6D9B","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"I","5","1","100022","16","BLANK","BLANK INDICATION","NONE","7C12B7B7-3E4E-44F3-9BD2-B146CC038DA7","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP VALLEY","73405050650202","73405050650202","8","16",,,"VALLEY","CP Valley","2","SAN DIEGO","100"
"C","5","1","100023","1","NWS","NORMAL SWITCH CONTROL","None","A3C1EBD1-C164-48D7-8C06-9593703BD83F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","2","RWS","REVERSE SWITCH CONTROL","None","9B4440A2-CC33-44BE-AD77-C2FEFEDEF0C3","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","3","WHS","WESTBOUND SIGNAL CONTROL","None","4DE47005-A0D5-45C3-A670-D1A32117C009","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","4","EHS","EASTBOUND SIGNAL CONTROL","None","CCA5C924-9EEB-4DB9-BDC1-99E57D200721","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","5","SIGSTOP","SGHS","None","DD992382-7158-4D0C-9995-ABB63820AB82","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","6","BLANK","BLANK CONTROL","NONE","38FA35A5-E161-495C-94D7-48E21C239B22","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","7","BLANK","BLANK CONTROL","NONE","6364B273-5CEF-4EAF-BDC4-1A87ACEBB8A9","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100023","8","BLANK","BLANK CONTROL","NONE","1373E5DA-A815-400D-B359-92D6A44690F1","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","1","NWK","NORMAL SWITCH INDICATION","None","F1FAC0B8-54A0-481F-9E1B-BC6DF7306D11","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","2","TK","OS TRACK INDICATION","None","BFF6B6BF-5360-4778-90B3-7C3374510403","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","3","RWK","REVERSE SWITCH INDICATION","None","B5FD10C0-5794-48BB-8077-A9D1EC01F4E6","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","4","WAAK","WAAK","None","2DA95681-B114-43A9-860D-0B707245C040","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","5","WHK","WESTBOUND SIGNAL INDICATION","None","DC476945-942F-4BD9-B193-C83CB9DC8115","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","6","EAK","EAK","None","3FC55232-C212-49F7-A153-204181687896","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","7","EHK","EASTBOUND SIGNAL INDICATION","None","3814A427-7850-458E-B0A2-940585F47E0B","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","8","BLANK","BLANK","None","3A20F825-D559-4198-B477-79FB2CFD35E0","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","9","POK","POWER OFF INDICATION","None","931F0019-D112-4436-8352-60B8FEE4494E","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","10","BLANK","BLANK INDICATION","NONE","7C42A4AF-6810-4E00-B1A3-FAE3DBE6D778","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","11","BLANK","BLANK INDICATION","NONE","016FEF94-E062-4C59-AB75-C25F14C02D34","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","12","BLANK","BLANK INDICATION","NONE","94CD808B-FD50-41A2-B296-A8452682C830","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","13","BLANK","BLANK INDICATION","NONE","520F0AF2-5C29-4139-AA66-155F805B7FD0","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","14","BLANK","BLANK INDICATION","NONE","D8C506E9-3ED1-412C-9CAE-7346FC8E24CF","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","15","BLANK","BLANK INDICATION","NONE","FB1B9BB5-5C87-4D42-B21C-FEE28F660262","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"I","5","1","100023","16","BLANK","BLANK INDICATION","NONE","63782BE7-7E98-4012-8AF9-475E4952B1FF","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP CROSBY","73405050670202","73405050670202","8","16",,,"CROSBY","CP Crosby","2","SAN DIEGO","100"
"C","5","1","100024","1","NWS","NORMAL SWITCH CONTROL","None","FE4BCB01-EA82-4483-9454-D7E6D9E497A8","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","2","RWS","REVERSE SWITCH CONTROL","None","64721CA4-92F8-40DD-B32E-B61A0462739D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","3","WGHS","WESTBOUND SIGNAL CONTROL","None","5F69ED36-B84A-4FE1-81BD-098283301045","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","4","EGHS","EASTBOUND SIGNAL CONTROL","None","50278E23-1297-471F-B9FB-058531952F71","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","5","SIGSTOP","SGHS","None","DF18CADF-2692-479E-A6D3-D77EDB90B50D","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","6","BLANK","BLANK CONTROL","NONE","28C56747-D93D-43BF-8CC3-D9A0DC4A3F99","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","7","BLANK","BLANK CONTROL","NONE","D79C1A0A-A7A4-4EAF-B6FA-B6DE7C45053F","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"C","5","1","100024","8","BLANK","BLANK CONTROL","NONE","1B426A10-5181-40FD-8570-30A39002C345","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"I","5","1","100024","1","NWK","NORMAL SWITCH INDICATION","None","F2ED8E46-FBFF-45DF-9CDF-7D18E865F3D2","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
"I","5","1","100024","2","TK","OS TRACK INDICATION","None","740C4969-9030-491D-B9F3-3D462D35CA08","CDLN-5","CODE LINE LIMITS","ATCS","0","CODE-02A","CODE-02B","WCC 3713","WCC 3714","CP DEL MAR","73405050700202","73405050700202","8","16",,,"DEL MAR","CP Del Mar","2","SAN DIEGO","100"
