"component_family","component_uid","parent_control_point_uid","component_name","component_secondary_name","component_detail_name","component_codeline","reference_column","reference_value"
"signal","200167","200008","1E-SIGNAL","1E-SIGNAL","","11","TIND","0;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","BlockIndBit","0;0;0;0"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","CallOnBit","0;0;0;0"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","FleetControlBit","0;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","InTimeBit","8;1;200008"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","NearSideSignaBitlIndication","6;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","NearSideSignalBitControl","6;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","PCTL","5;1;200008;0011|0;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","PIND","5;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","SCTL","0;1;200008;0011|0;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","SIND","0;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","TCTL","0;1;200008;0011|0;1;200008;0011"
"signal","200172","200008","1E-SIGNAL","1E-SIGNAL","","11","TIND","0;1;200008;0011"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","BlockIndBit","0;0;0;0"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","CallOnBit","0;0;0;0"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","FleetControlBit","0;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","InTimeBit","5;1;200009"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","NearSideSignaBitlIndication","4;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","NearSideSignalBitControl","4;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","PCTL","3;1;200009;0014|0;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","PIND","3;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","SCTL","0;1;200009;0014|0;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","SIND","0;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","TCTL","0;1;200009;0014|0;1;200009;0014"
"signal","200267","200009","1E-SIGNAL","1E-SIGNAL","","14","TIND","0;1;200009;0014"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","BlockIndBit","0;0;0;0"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","CallOnBit","0;0;0;0"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","FleetControlBit","0;1;200010;0015"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","InTimeBit","5;1;200010"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","NearSideSignaBitlIndication","0;0;0;0"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","NearSideSignalBitControl","0;0;0;0"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","PCTL","3;1;200010;0015|0;1;200010;0015"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","PIND","3;1;200010;0015"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","SCTL","0;1;200010;0015|0;1;200010;0015"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","SIND","0;1;200010;0015"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","TCTL","0;1;200010;0015|0;1;200010;0015"
"signal","200243","200010","E-SIGNAL","E-SIGNAL","","15","TIND","0;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","BlockIndBit","0;0;0;0"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","CallOnBit","0;0;0;0"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","FleetControlBit","0;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","InTimeBit","5;1;200010"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","NearSideSignaBitlIndication","0;0;0;0"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","NearSideSignalBitControl","0;0;0;0"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","PCTL","4;1;200010;0015|0;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","PIND","4;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","SCTL","0;1;200010;0015|0;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","SIND","0;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","TCTL","0;1;200010;0015|0;1;200010;0015"
"signal","200244","200010","W-SIGNAL","W-SIGNAL","","15","TIND","0;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","BlockIndBit","0;0;0;0"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","CallOnBit","0;0;0;0"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","FleetControlBit","0;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","InTimeBit","5;1;200010"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","NearSideSignaBitlIndication","0;0;0;0"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","NearSideSignalBitControl","0;0;0;0"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","PCTL","4;1;200010;0015|0;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","PIND","4;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","SCTL","0;1;200010;0015|0;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","SIND","0;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","TCTL","0;1;200010;0015|0;1;200010;0015"
"signal","200245","200010","W-SIGNAL","W-SIGNAL","","15","TIND","0;1;200010;0015"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","BlockIndBit","0;0;0;0"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","CallOnBit","0;0;0;0"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","FleetControlBit","0;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","InTimeBit","7;1;200011"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","NearSideSignaBitlIndication","4;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","NearSideSignalBitControl","4;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","PCTL","3;1;200011;0016|0;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","PIND","3;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","SCTL","0;1;200011;0016|0;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","SIND","0;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","TCTL","0;1;200011;0016|0;1;200011;0016"
"signal","200268","200011","E-SIGNAL","E-SIGNAL","","16","TIND","0;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","BlockIndBit","0;0;0;0"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","CallOnBit","0;0;0;0"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","FleetControlBit","0;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","InTimeBit","8;1;200011"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","NearSideSignaBitlIndication","6;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","NearSideSignalBitControl","6;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","PCTL","5;1;200011;0016|0;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","PIND","5;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","SCTL","0;1;200011;0016|0;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","SIND","0;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","TCTL","0;1;200011;0016|0;1;200011;0016"
"signal","200269","200011","1E-SIGNAL","1E-SIGNAL","","16","TIND","0;1;200011;0016"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","BlockIndBit","0;0;0;0"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","CallOnBit","0;0;0;0"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","FleetControlBit","0;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","InTimeBit","8;1;200012"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","NearSideSignaBitlIndication","6;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","NearSideSignalBitControl","6;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","PCTL","5;1;200012;0017|0;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","PIND","5;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","SCTL","0;1;200012;0017|0;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","SIND","0;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","TCTL","0;1;200012;0017|0;1;200012;0017"
"signal","200260","200012","WBNS ESCONDIDO AVE","WBNS ESCONDIDO AVE","","17","TIND","0;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","BlockIndBit","0;0;0;0"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","CallOnBit","0;0;0;0"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","FleetControlBit","0;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","InTimeBit","7;1;200012"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","NearSideSignaBitlIndication","4;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","NearSideSignalBitControl","4;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","PCTL","3;1;200012;0017|0;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","PIND","3;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","SCTL","0;1;200012;0017|0;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","SIND","0;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","TCTL","0;1;200012;0017|0;1;200012;0017"
"signal","200261","200012","WBNS ESCON AVE","WBNS ESCON AVE","","17","TIND","0;1;200012;0017"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","BlockIndBit","0;0;0;0"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","CallOnBit","0;0;0;0"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","FleetControlBit","0;1;200013;0018"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","InTimeBit","5;1;200013"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","NearSideSignaBitlIndication","0;0;0;0"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","NearSideSignalBitControl","0;0;0;0"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","PCTL","3;1;200013;0018|0;1;200013;0018"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","PIND","3;1;200013;0018"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","SCTL","0;1;200013;0018|0;1;200013;0018"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","SIND","0;1;200013;0018"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","TCTL","0;1;200013;0018|0;1;200013;0018"
"signal","200250","200013","E-SIGNAL","E-SIGNAL","","18","TIND","0;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","BlockIndBit","0;0;0;0"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","CallOnBit","0;0;0;0"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","FleetControlBit","0;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","InTimeBit","5;1;200013"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","NearSideSignaBitlIndication","0;0;0;0"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","NearSideSignalBitControl","0;0;0;0"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","PCTL","3;1;200013;0018|0;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","PIND","3;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","SCTL","0;1;200013;0018|0;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","SIND","0;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","TCTL","0;1;200013;0018|0;1;200013;0018"
"signal","200251","200013","E-SIGNAL","E-SIGNAL","","18","TIND","0;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","BlockIndBit","0;0;0;0"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","CallOnBit","0;0;0;0"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","FleetControlBit","0;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","InTimeBit","5;1;200013"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","NearSideSignaBitlIndication","0;0;0;0"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","NearSideSignalBitControl","0;0;0;0"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","PCTL","4;1;200013;0018|0;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","PIND","4;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","SCTL","0;1;200013;0018|0;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","SIND","0;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","TCTL","0;1;200013;0018|0;1;200013;0018"
"signal","200257","200013","W-SIGNAL","W-SIGNAL","","18","TIND","0;1;200013;0018"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","BlockIndBit","0;0;0;0"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","CallOnBit","0;0;0;0"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","FleetControlBit","0;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","InTimeBit","5;1;200014"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","NearSideSignaBitlIndication","4;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","NearSideSignalBitControl","4;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","PCTL","3;1;200014;0019|0;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","PIND","3;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","SCTL","0;1;200014;0019|0;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","SIND","0;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","TCTL","0;1;200014;0019|0;1;200014;0019"
"signal","200265","200014","1W-SIGNAL","1W-SIGNAL","","19","TIND","0;1;200014;0019"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","BlockIndBit","0;0;0;0"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","CallOnBit","0;0;0;0"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","FleetControlBit","0;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","InTimeBit","7;1;200015"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","NearSideSignaBitlIndication","4;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","NearSideSignalBitControl","4;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","PCTL","3;1;200015;0021|0;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","PIND","3;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","SCTL","0;1;200015;0021|0;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","SIND","0;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","TCTL","0;1;200015;0021|0;1;200015;0021"
"signal","200307","200015","33-SIGNAL","1E-SIGNAL","","21","TIND","0;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","BlockIndBit","0;0;0;0"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","CallOnBit","0;0;0;0"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","FleetControlBit","0;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","InTimeBit","8;1;200015"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","NearSideSignaBitlIndication","6;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","NearSideSignalBitControl","6;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","PCTL","5;1;200015;0021|0;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","PIND","5;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","SCTL","0;1;200015;0021|0;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","SIND","0;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","TCTL","0;1;200015;0021|0;1;200015;0021"
"signal","200308","200015","42-SIGNAL","1E-SIGNAL","","21","TIND","0;1;200015;0021"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","BlockIndBit","0;0;0;0"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","CallOnBit","0;0;0;0"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","FleetControlBit","0;1;200016;0020"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","InTimeBit","5;1;200016"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","JointControlAuthorizationCtlBit","0;0;0;0|0;0;0;0"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","JointControlAuthorizationIndBit","0;0;0;0"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","NearSideSignaBitlIndication","0;0;0;0"
"signal","200296","200016","E-SIGNAL","E-SIGNAL","","20","NearSideSignalBitControl","0;0;0;0"
