"WordType","CDLNNumber","CPNumber","CSNumber","BPAssignment","Mnemonic","LongName","BitType","UID"
"I","5","100033","1","25","POK","POWER OFF INDICATION","None","E60BF363-7455-41ED-B567-1DFADD9E2AD8"
"I","5","100033","1","26","LOK","LIGHT OUT INDICATION","None","3D80FDBE-ABA4-446E-B1D0-92F4519A804B"
"I","5","100033","1","27","LCK","LOCAL CONTROL INDICATION","None","FD598890-9F01-495E-B3AA-A3F7F269D8A9"
"I","5","100033","1","28","DOK","ILLEGAL ENTRY INDICATION","None","2D2AE06D-4DAE-4043-8750-008AD6A08490"
"I","5","100033","1","29","2ECOK","2 EAST SIGNAL CALL-ON INDICATION","None","DC4F60D1-D643-45E7-A79F-4DE4DC8EBB83"
"I","5","100033","1","30","4ECOK","4 EAST SIGNAL CALL-ON INDICATION","None","712CE308-1AC4-4C5D-B7CA-EE52BD2EE5B2"
"I","5","100033","1","31","BLANK","BLANK INDICATION","None","17A149BC-0FCD-44C4-880B-D45A532F9704"
"I","5","100033","1","32","BLANK","BLANK INDICATION","None","D6C9BBEB-5EB4-4176-A1B0-2AF5F1833DF5"
"I","5","100033","1","33","BLANK","BLANK INDICATION","None","A64574CD-D207-428C-BAA1-DE196B84A02C"
"I","5","100033","1","34","BLANK","BLANK INDICATION","None","A9D0751C-AC74-4D25-8F6F-2EA926FF77EB"
"I","5","100033","1","35","BLANK","BLANK INDICATION","None","F65E2B9B-6990-44E0-AB6E-233FAD99F6E8"
"I","5","100033","1","36","BLANK","BLANK INDICATION","None","75F9B8B2-7982-4F19-800E-873366058DBF"
"I","5","100033","1","37","BLANK","BLANK","None","AC7839F0-A4FB-4D8D-8250-5247131D51A4"
"I","5","100033","1","38","BLANK","BLANK INDICATION","None","A8404097-A3F4-4E3B-A0F7-C4DD888459E8"
"I","5","100033","1","39","BLANK","BLANK INDICATION","None","FC5BBD84-C0B9-4121-8587-05FA49550AB4"
"I","5","100033","1","40","BLANK","BLANK INDICATION","None","A7CB149F-A9B2-4350-86A1-2CD050BEA7F9"
"I","5","100033","1","41","BLANK","BLANK INDICATION","None","1AC7EE89-EBA1-4FFD-AF2A-9418C9002DB5"
"I","5","100033","1","42","BLANK","BLANK INDICATION","None","6EB91288-B165-473F-8449-D45D94281B24"
"I","5","100033","1","43","BLANK","BLANK INDICATION","None","A8B54045-1291-4C6B-A7C4-2ED3AB213214"
"I","5","100033","1","44","BLANK","BLANK INDICATION","None","37423889-AB99-426D-A002-145BCFC055D1"
"I","5","100033","1","45","BLANK","BLANK INDICATION","None","15402B6E-3AC7-4CEE-9754-02CD1CF2A4DB"
"I","5","100033","1","46","BLANK","BLANK INDICATION","None","AC613DCE-9DC6-46FF-9C71-0418D357403B"
"I","5","100033","1","47","BLANK","BLANK INDICATION","None","DB5DF763-9D03-461B-8D71-EEA534132802"
"I","5","100033","1","48","BLANK","BLANK INDICATION","None","5D99A08B-2606-4865-928F-2C62755C0204"
"C","5","100035","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","C25E7E7E-0D08-4D80-88ED-4D019EEF45AB"
"I","5","100035","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","5EC546E2-FDFD-4F02-85BB-874991219AE8"
"C","5","100035","1","2","1RWS","1 REVERSE SWITCH CONTROL","None","863EA40B-30D1-4029-95D5-D293BC39E244"
"I","5","100035","1","2","1RWK","1 REVERSE SWITCH INDICATION","None","63C37E90-F272-46EE-81C3-0809911CD0D0"
"C","5","100035","1","3","BLANK","BLANK CONTROL","None","1FFF8E4B-BBD5-4287-89D6-00BA0875B01B"
"I","5","100035","1","3","BLANK","BLANK INDICATION","None","A52D3692-27FC-4CEA-9DFA-B9B0760DE5CA"
"C","5","100035","1","4","BLANK","BLANK CONTROL","None","96EBEB4D-9E62-440C-BA02-B362B5DCAE5A"
"I","5","100035","1","4","BLANK","BLANK INDICATION","None","A0B64B5B-57CE-4BB3-8AF1-94887CE7A8D5"
"C","5","100035","1","5","2EGHS","2 EASTBOUND SIGNAL CONTROL","None","9FFE442E-54E4-4960-A8E0-7A399F2416B9"
"I","5","100035","1","5","2EGK","2 EASTBOUND SIGNAL INDICATION","None","4D4BB891-E73C-4ED9-AC54-C42EA814F7F3"
"C","5","100035","1","6","2WGHS","2 WESTBOUND SIGNAL CONTROL","None","720C7EBB-3D4F-420D-9713-D8A27665A8BF"
"I","5","100035","1","6","2WGK","2 WESTBOUND SIGNAL INDICATION","None","CD255BB1-0AFE-403B-9FEF-7470EDE399AD"
"C","5","100035","1","7","4EGHS","4 EASTBOUND SIGNAL CONTROL","None","6DAEBD19-20D5-491F-8F4A-EC0263116719"
"I","5","100035","1","7","4EGK","4 EASTBOUND SIGNAL INDICATION","None","CF31508B-6B77-46D5-B035-B92EB01C6785"
"C","5","100035","1","8","4WGHS","4 WESTBOUND SIGNAL CONROL","None","538E3D97-4F54-4FC8-B70E-B9A73E1F4341"
"I","5","100035","1","8","4WGK","4 WESTBOUND SIGNAL INDICATION","None","DCCCD550-2831-461D-81E9-352988CADFE1"
"C","5","100035","1","9","BLANK","BLANK CONTROL","None","2329F59A-D3DE-43FF-8747-2CEBDB1F9FC3"
"I","5","100035","1","9","1TK","1 OS TRACK INDICATION","None","C57F58FE-1FD1-4BD7-BBC3-144F9FE205E7"
"C","5","100035","1","10","BLANK","BLANK CONTROL","None","C5772355-7BAF-4AC7-9572-4BEF2FE6F0E9"
"I","5","100035","1","10","3TK","3 OS TRACK INDICATION","None","B69E2FB9-ADF2-4292-B5C3-890DE30914E8"
"C","5","100035","1","11","BLANK","BLANK CONTROL","None","2C47C6CA-DF34-41CE-8BE8-BF4481FB4381"
"I","5","100035","1","11","2TEK","2 SIGNAL INTIME INDICATION","None","D766DF70-DF7A-4228-B234-2A2FC0B24488"
"C","5","100035","1","12","BLANK","BLANK CONTROL","None","442F5AB6-43D4-4862-B548-F015FEA8B67F"
"I","5","100035","1","12","4TEK","4 SIGNAL INTIME INDICATION","None","AE0FA6C1-1D94-4B68-B3F0-45F8B283D0E8"
"C","5","100035","1","13","BLANK","BLANK CONTROL","None","8BCAC300-E4A6-40B8-B4DA-CBA589C46221"
"I","5","100035","1","13","2EAK","2 EASTBOUND TRACK INDICATION","None","DC63C541-8B7F-4016-A743-4E54A4D26329"
"C","5","100035","1","14","BLANK","BLANK CONTROL","None","FC032D2F-9AFB-4ABE-A2BC-700F058CE53E"
"I","5","100035","1","14","2WAK","2 WESTBOUND TRACK INDICATION","None","B93BF6A4-4B84-4F54-9C97-4F54ABA1B4E9"
"C","5","100035","1","15","BLANK","BLANK CONTROL","None","586E523D-97C2-4C99-BC52-AC471D855249"
"I","5","100035","1","15","4EAK","4 EASTBOUND TRACK INDICATION","None","1E005E84-3EE5-47F2-B445-3C620A24ACEC"
"C","5","100035","1","16","BLANK","BLANK CONTROL","None","5ED22A9A-216B-451C-A2B2-C70FB7F2F2C2"
"I","5","100035","1","16","4WAK","4 WESTBOUND TRACK INDICATION","None","BFB02788-42F9-41BF-87E9-E811289B7DD4"
"C","5","100035","1","17","BLANK","BLANK CONTROL","None","A439603B-D2E8-4B94-85A3-54392DB2D1E3"
"I","5","100035","1","17","POK","POWER OFF INDICATION","None","327CD6D9-36A4-4151-81B4-38457C16C715"
"C","5","100035","1","18","BLANK","BLANK CONTROL","None","99221B10-05A6-4214-B6F9-D57B24C2651E"
"I","5","100035","1","18","LCK","LOCAL CONTROL INDICATION","None","32320524-3F4B-4D28-AED1-25871874B6A1"
"C","5","100035","1","19","BLANK","BLANK CONTROL","None","A31E2D62-5671-41E0-9193-ADFEBC8C23EA"
"I","5","100035","1","19","DOK","DOOR OPEN INDICATION","None","2CA0CF12-5610-4845-8EF1-D33778581EB6"
"C","5","100035","1","20","BLANK","BLANK CONTROL","None","AC62B030-F435-48AC-A7A4-E565A338739F"
"I","5","100035","1","20","LOK","LIGHT OUT INDICATION","None","0EA803B9-0FBB-4C32-814C-261141D6315A"
"C","5","100035","1","21","BLANK","BLANK CONTROL","None","51BE6D77-0F9C-4C08-AB48-A2B628CD450D"
"I","5","100035","1","21","BLANK","BLANK INDICATION","None","A1C70466-B2D1-4E1E-8F3A-C3B7C9CBF10E"
"C","5","100035","1","22","BLANK","BLANK CONTROL","None","0A22C164-A524-40E7-867C-2732C4198F23"
"I","5","100035","1","22","BLANK","BLANK INDICATION","None","E46E8A6B-71E4-495F-9FCD-A2F753F30EE9"
"C","5","100035","1","23","BLANK","BLANK CONTROL","None","0CAC551C-F04B-425E-ABC8-5B021068DF29"
"I","5","100035","1","23","BLANK","BLANK INDICATION","None","57A85A3E-6F96-4156-86E3-9941ADA3E312"
"C","5","100035","1","24","BLANK","BLANK CONTROL","None","F3FE3726-DC6E-42B1-B5D1-4DE7D8D64439"
"I","5","100035","1","24","BLANK","BLANK INDICATION","None","BD8F5AAA-413E-4171-9E62-98F59A45DC18"
"C","6","200000","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","ED015573-5CBF-40AA-BCD6-B2D5DFEC2DF1"
"I","6","200000","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","4C40CEDC-27E6-4D04-A48C-E65C88548855"
"C","6","200000","1","2","1RWS","1 REVERSE SWITCH CONTROL","None","C8307909-531A-4E04-97EF-9F869204DEAF"
"I","6","200000","1","2","1RWK","1 REVERSE SWITCH INDICATION","None","3A1965C4-C065-462D-AB34-62228E1650AB"
"C","6","200000","1","3","EGHS","EASTBOUND SIGNAL CONTROL","None","CF72ABB3-2C03-4C4C-877B-5F48A9C6973A"
"I","6","200000","1","3","EGK","EASTBOUND SIGNAL INDICATION","None","CB09F701-4E3D-450F-8105-B41B0385B3B2"
"C","6","200000","1","4","WGHS","WESTBOUND SIGNAL CONTROL","None","E25CEB6E-1CFC-4158-830B-6DEDBC0BE812"
"I","6","200000","1","4","WGK","WESTBOUND SIGNAL INDICATION","None","712CA71E-319E-4DAD-BEE3-39524BBA2E9F"
"C","6","200000","1","5","WGHCOS","SIGNAL CALL ON","None","E17E03A7-78E3-4473-8D4A-404CC290D432"
"I","6","200000","1","5","TEK","SIGNAL INTIME INDICATION","None","A2064FF7-AAE2-4FAE-BD26-0F3542343BE5"
"C","6","200000","1","6","BLANK","BLANK CONTROL","None","B690C307-BE9E-4850-8B67-B25E6BD4B2BF"
"I","6","200000","1","6","TK","OS TRACK INDICATION","None","E21B91FF-07FA-4DC7-80A7-7A6E4A30E132"
"C","6","200000","1","7","BLANK","BLANK CONTROL","None","4BF2FBE1-D6A5-4240-AFC9-CE0DB0708E7E"
"I","6","200000","1","7","10STK","10STK","None","4227AC1A-8DAB-4C51-9756-4D872D758376"
"C","6","200000","1","8","BLANK","BLANK CONTROL","None","529A038D-C650-4FF8-B164-9F8542D13787"
"I","6","200000","1","8","20STK","20STK","None","4C576618-E574-4B3E-A4D4-894627E22081"
"C","6","200000","1","9","BLANK","BLANK CONTROL","None","3C9019E3-A1DA-4A5B-A63B-06CC8F847BE1"
"I","6","200000","1","9","WABK","MAIN TRACK, WEST TRACK INDICATION","None","56374A4A-52AB-499B-BEAC-E5EDD0B705C0"
"C","6","200000","1","10","BLANK","BLANK CONTROL","None","9E405080-4167-4A48-8F49-724224E4F138"
"I","6","200000","1","10","BLANK","BLANK INDICATION","None","10E75040-0421-4F35-9BF2-A6E3144314FD"
"C","6","200000","1","11","BLANK","BLANK CONTROL","None","C8DAB00D-5A53-4F4D-A2CE-5D7CA62B2B28"
"I","6","200000","1","11","BLANK","BLANK INDICATION","None","DB8C9D05-8E78-4D8E-AF96-1B58825C6D6E"
"C","6","200000","1","12","BLANK","BLANK CONTROL","None","0204F651-827C-4BE0-9E56-3C2EDF3589D3"
"I","6","200000","1","12","BLANK","BLANK INDICATION","None","9E3EC20D-D956-4ABD-AD0E-23C5F1B1701E"
"C","6","200000","1","13","BLANK","BLANK CONTROL","None","4C9E88E2-D054-417E-99CB-2DD8832747A6"
"I","6","200000","1","13","BLANK","BLANK INDICATION","None","D106D35D-710D-4787-A697-0464B81AD71C"
"C","6","200000","1","14","BLANK","BLANK CONTROL","NONE","79E9243F-1321-4016-9B35-0561BBDAB1B1"
"I","6","200000","1","14","BLANK","BLANK INDICATION","None","A42F809C-149D-4E8C-840A-A513F28BF944"
"C","6","200000","1","15","BLANK","BLANK CONTROL","NONE","3CF58907-65E3-4F96-BBE3-5AE3311886A0"
"I","6","200000","1","15","BLANK","BLANK INDICATION","None","53E3D461-7A71-4D63-9E93-7DE0B2B0BC5E"
"C","6","200000","1","16","BLANK","BLANK CONTROL","NONE","DA49A969-CC00-4703-9720-6B8B6EBD7F59"
"I","6","200000","1","16","BLANK","BLANK INDICATION","None","B9E33BD8-E632-4A16-9581-65C10AC6B716"
"C","6","200000","1","17","BLANK","BLANK CONTROL","NONE","97BC5618-1E93-461A-BE02-A493CCF31F5F"
"I","6","200000","1","17","995POK","POWER OFF INDICATION","None","5211171E-C72B-4385-BC78-DFC0BEF9FC90"
"C","6","200000","1","18","BLANK","BLANK CONTROL","NONE","3CD7126E-A027-4296-985B-4B8A86368996"
"I","6","200000","1","18","995DOK","ILLEGAL ENTRY INDICATION","None","CE9FBC0A-9496-44B3-BA91-221439C9013C"
"C","6","200000","1","19","BLANK","BLANK CONTROL","NONE","3A9BF919-D799-4745-AB2E-11029B0C28DA"
"I","6","200000","1","19","995MOK","MANUAL OPERATE INDICATION","None","49CEC4B9-B6EE-4862-BD16-7ECD7A48F9D5"
"C","6","200000","1","20","BLANK","BLANK CONTROL","NONE","70F8F438-E3D1-4E2F-BD22-E01FF9BE9B40"
"I","6","200000","1","20","995LOK","LIGHT OUT INDICATION","None","8EA4536D-4E9D-4ADC-9968-DAC3DADEF73B"
"C","6","200000","1","21","BLANK","BLANK CONTROL","NONE","46039E9A-A4F7-430E-BC83-3701FF6C4BBA"
"I","6","200000","1","21","997POK","997POK","None","6969357F-5439-4E77-83E7-73540FE29A62"
"C","6","200000","1","22","BLANK","BLANK CONTROL","NONE","BE995447-ADCB-44C8-B9FE-D325E58D13D5"
"I","6","200000","1","22","997DOK","997DOK","None","A44E7AF6-691D-41F3-AE76-60B2C8637F12"
"C","6","200000","1","23","BLANK","BLANK CONTROL","NONE","5FAE6BC2-08FC-4ED4-92A3-858F3B01FB82"
"I","6","200000","1","23","BLANK","BLANK INDICATION","NONE","13609BDE-99FF-48BB-9E59-ED288026C60B"
"C","6","200000","1","24","BLANK","BLANK CONTROL","NONE","180D7D98-3EC1-4F1E-A022-FE0DD59D5C0B"
"I","6","200000","1","24","BLANK","BLANK INDICATION","NONE","8DC509F5-7A7E-4553-AC14-E5DE8421DFCF"
"C","6","200000","1","25","BLANK","BLANK CONTROL","NONE","6D684869-23E4-4AB9-A96B-DA97AE2896B7"
"I","6","200000","1","25","BLANK","BLANK INDICATION","NONE","8D8962DF-DCBC-41BF-8AF1-1BB9F498D022"
"C","6","200000","1","26","BLANK","BLANK CONTROL","NONE","E6480243-0BB0-4DF6-9381-B3D8564C1788"
"I","6","200000","1","26","BLANK","BLANK INDICATION","NONE","927B394D-44CC-4BFD-A446-9BFB32DB675E"
"C","6","200000","1","27","BLANK","BLANK CONTROL","NONE","9E250AD5-5436-4A8A-B01F-7A1E11758930"
"I","6","200000","1","27","BLANK","BLANK INDICATION","NONE","4F771F1D-1E7E-45C7-B9C9-E7ACDEC4AA3B"
"C","6","200000","1","28","BLANK","BLANK CONTROL","NONE","7E83EA66-5EE1-4226-B891-44554AC6DA40"
"I","6","200000","1","28","BLANK","BLANK INDICATION","NONE","0BF6ED7C-DFD0-4B28-9D91-65802D47BB91"
"C","6","200000","1","29","BLANK","BLANK CONTROL","NONE","BCB78B4E-A68D-4A8F-BA00-7FD9B2811E38"
"I","6","200000","1","29","BLANK","BLANK INDICATION","NONE","303296DF-D4A8-4EC7-9312-5DFFCF4A4FEB"
"C","6","200000","1","30","BLANK","BLANK CONTROL","NONE","720DF4F7-D94B-4EAB-9B5C-A8F77EDF95E6"
"I","6","200000","1","30","BLANK","BLANK INDICATION","NONE","87704092-454E-4428-B7AA-31391DD94E05"
"C","6","200000","1","31","BLANK","BLANK CONTROL","NONE","0FB4792B-9079-4AF4-8841-FE51ED33428E"
"I","6","200000","1","31","BLANK","BLANK INDICATION","NONE","371B90C5-D8FF-4109-ADAD-6519D2D78EF7"
"C","6","200000","1","32","BLANK","BLANK CONTROL","NONE","E1BA3B0C-F251-44B7-A57A-9E5191B1284F"
"I","6","200000","1","32","BLANK","BLANK INDICATION","NONE","32306020-A88E-4205-AF02-B9682F883A69"
"C","6","200000","1","33","BLANK","BLANK CONTROL","NONE","0A75A3D3-A950-4480-BC3E-A2ABED4E677C"
"I","6","200000","1","33","BLANK","BLANK INDICATION","NONE","CBC69C03-A698-4C11-8F7F-64E765461AEB"
"C","6","200000","1","34","BLANK","BLANK CONTROL","NONE","2C644B2C-B412-4954-A8D7-F684E6046469"
"I","6","200000","1","34","BLANK","BLANK INDICATION","NONE","5D8B4324-D079-4BA9-918B-6E7D918D9E5A"
"C","6","200000","1","35","BLANK","BLANK CONTROL","NONE","38880C87-8880-4C63-9DB2-8CE7A61EDAAA"
"I","6","200000","1","35","BLANK","BLANK INDICATION","NONE","A8722273-724F-40C4-991F-785E9F3D2602"
"C","6","200000","1","36","BLANK","BLANK CONTROL","NONE","71FD102F-2565-4BB0-8DCE-5748FD69E728"
"I","6","200000","1","36","BLANK","BLANK INDICATION","NONE","3E25292B-DCDE-4217-848B-73BF7E58936C"
"C","6","200000","1","37","BLANK","BLANK CONTROL","NONE","5629DFB9-7232-4957-B18D-2BF3FD34E252"
"I","6","200000","1","37","BLANK","BLANK INDICATION","NONE","831C9D59-1D86-405E-8B1B-B9BD2BAADBEF"
"C","6","200000","1","38","BLANK","BLANK CONTROL","NONE","7667A18D-49E1-4CB9-90AD-31DE585452D9"
"I","6","200000","1","38","BLANK","BLANK INDICATION","NONE","D37254A0-7A8E-41A0-972F-9BCB66039631"
"C","6","200000","1","39","BLANK","BLANK CONTROL","NONE","2591F6EA-5699-4E7D-8C37-73AFC9F07CC2"
"I","6","200000","1","39","BLANK","BLANK INDICATION","NONE","6368177B-7D33-4838-8358-399812822D1A"
"C","6","200000","1","40","BLANK","BLANK CONTROL","NONE","A4198BBA-7C58-4B51-95CE-29B95D0417FB"
"I","6","200000","1","40","BLANK","BLANK INDICATION","NONE","D33ED469-AD74-4672-A124-24A820BB8F50"
"C","6","200000","1","41","BLANK","BLANK CONTROL","NONE","407796B7-60C1-46A1-99C8-70600622896C"
"I","6","200000","1","41","BLANK","BLANK INDICATION","NONE","16404677-6403-4B07-974E-273898473A67"
"C","6","200000","1","42","BLANK","BLANK CONTROL","NONE","B5B6C4F2-CC73-44C1-9362-616E0016BA81"
"I","6","200000","1","42","BLANK","BLANK INDICATION","NONE","CEE7E6D7-937B-4FFF-9D48-33C9A67CD482"
"C","6","200000","1","43","BLANK","BLANK CONTROL","NONE","899E2247-2170-40EA-9BA4-028A54904145"
"I","6","200000","1","43","BLANK","BLANK INDICATION","NONE","38B872A8-6C17-436B-AFC0-C7E2ED2DC9D5"
"C","6","200000","1","44","BLANK","BLANK CONTROL","NONE","32512218-C394-4640-BAE9-4CF9F9746EAA"
"I","6","200000","1","44","BLANK","BLANK INDICATION","NONE","9C03D5EF-5EB5-47A7-B918-F83A927DB2DB"
"C","6","200000","1","45","BLANK","BLANK CONTROL","NONE","65C94FE0-FB13-47FF-8E78-76B2F214E14A"
"I","6","200000","1","45","BLANK","BLANK INDICATION","NONE","2D23DC41-479A-4FF5-A9B5-7B66D5D9824C"
"C","6","200000","1","46","BLANK","BLANK CONTROL","NONE","B094DB9C-E0DA-4FD7-B27E-927F7CB12836"
"I","6","200000","1","46","BLANK","BLANK INDICATION","NONE","76B9EBCC-E10A-45C2-B227-31E0DD30C1D5"
"C","6","200000","1","47","BLANK","BLANK CONTROL","NONE","0847455A-1394-45C5-A1E9-1F9CC8529172"
"I","6","200000","1","47","BLANK","BLANK INDICATION","NONE","CCA6B532-4455-4F3F-BCA2-618C7239ADC8"
"C","6","200000","1","48","BLANK","BLANK CONTROL","NONE","177C2791-A451-44AB-9B75-E3FB18C575BD"
"I","6","200000","1","48","BLANK","BLANK INDICATION","NONE","BF531434-DC02-4FE6-9C8E-E277037A2107"
"C","7","200002","1","1","1NWS","1 NORMAL SWITCH CONTROL","None","C51F2C4E-75CC-41FD-8362-E2C2809E7625"
"I","7","200002","1","1","1NWK","1 NORMAL SWITCH INDICATION","None","F265800D-0BB6-4548-87E5-C29F922EF77C"
"C","7","200002","1","2","1RWS","1 REVERSE SWITCH CONTROL","None","599EF2F8-E4FE-4B5B-864A-1B57C40A04AD"
"I","7","200002","1","2","1RWK","1 REVERSE SWITCH INDICATION","None","A1C8CE64-6965-4CD4-8286-620F7EFA3670"
"C","7","200002","1","3","3NWS","DERAIL POSITION","None","5AB10DA2-B78B-4CFD-A700-6B006DF7AFDA"
"I","7","200002","1","3","3NWK","RAILMOVEMENT INDICATION","None","F0CF70E6-0A62-470B-BB99-7D01A11BA10B"
"C","7","200002","1","4","3RWS","RAILMOVEMENT POSITION","None","018466B0-E1BE-4C46-BEBB-2FE13D8546ED"
"I","7","200002","1","4","3RWK","3 REVERSE SWITCH INDICATION","None","558F97B8-55F2-41D8-8773-9E6B6BB65E63"
"C","7","200002","1","5","1EGHS","1 EASTBOUND SIGNAL CONTROL","None","7792C70B-CB4E-42E5-8C06-2BDB26FE3F0F"
"I","7","200002","1","5","1EGK","1 EASTBOUND SIGNAL INDICATION","None","069095F5-4174-4FB4-B9CB-0E8F3C58E1F4"
"C","7","200002","1","6","1WGHS","1 WESTBOUND SIGNAL CONTROL","None","1E5A021D-7178-4DB3-9A96-15CC7845FAFB"
"I","7","200002","1","6","1WGK","1 WESTBOUND SIGNAL INDICATION","None","9CBBA759-8CAC-478C-AA21-DEB8124F6C58"
"C","7","200002","1","7","1WNSSZ","1W SIGNAL NEAR SIDE SIGNAL CONTROL","None","29998AE1-8102-4BF6-8581-C661837E6468"
"I","7","200002","1","7","1WNSSK","1W SIGNAL NEAR SIDE SIGNAL INDICATION","None","4860EDA9-0899-4ECB-B1B8-B87445BE97FC"
"C","7","200002","1","8","BLANK","BLANK CONTROL","None","540DAF59-763A-4269-9220-8BE612D6A23F"
"I","7","200002","1","8","1TEK","1 SIGNAL INTIME INDICATION","None","6FFFDD76-A301-400A-9747-1A04FE8B45D8"
"C","7","200002","1","9","1BLZ","1 SWITCH BLOCK","None","B45703D8-5390-41B8-9926-F1BED67F59B2"
"I","7","200002","1","9","1BLK","1B SWITCH LOCK INDICATION","None","35F5D94A-7C63-405F-BE13-5E52BFD1E39B"
"C","7","200002","1","10","3BLZ","3 SWITCH BLOCK","None","A7713E08-83C8-4417-81A5-619830E3F9B0"
"I","7","200002","1","10","3BLK","3B SWITCH LOCK INDICATION","None","1B210B38-261E-417B-9009-70F2DB3931AB"
"C","7","200002","1","11","3WBLZ","25 TRACK BLOCK","None","F3C48F7C-5D78-44EB-9457-45AAA6382EDC"
"I","7","200002","1","11","3WBLK","TRACK BLOCK","None","22171B20-18E7-464E-BED0-D6BEF75820B4"
"C","7","200002","1","12","3SWBLKZ","3 SWITCH BLOCK CONTROL","None","0F4F22DD-F4DA-4456-9D4B-98ED92F8AC59"
"I","7","200002","1","12","3TEK","3 SIGNAL IN-TIME","None","EE04EA4B-E892-4A50-BFF6-CEA10576F03C"
"C","7","200002","1","13","3BCAN","2 SWITCH BLOCK","None","578355EA-86BF-4B45-A03A-0825E25CA25D"
"I","7","200002","1","13","1TK","1 OS TRACK INDICATION","None","34C5538F-DD1E-48D7-A6D7-D70344EF402C"
"C","7","200002","1","14","3WBCAN","25 TRACK BLOCK","None","D4FBB496-D59A-4255-B29B-AB5925968113"
"I","7","200002","1","14","3TK","3 OS TRACK INDICATION","None","2B7EAA15-7775-4DBF-9751-B4030A4F87FB"
"C","7","200002","1","15","3EGHS","18 SIGNAL CLEAR","None","B527B8B7-9321-480E-94C9-E0AA129640C4"
"I","7","200002","1","15","3EGK","3 EASTBOUND SIGNAL INDICATION","None","FF6CD79F-7445-43DB-B480-FC3F0024F05A"
"C","7","200002","1","16","3WGHS","19 SIGNAL CLEAR","None","873F86FB-4B82-4D04-93E8-9443A49F12A3"
"I","7","200002","1","16","3WGK","3 WESTBOUND SIGNAL INDICATION","None","BC1605E2-8D6C-4523-B0CF-3FCA7D6A509E"
"C","7","200002","1","17","BLANK","BLANK CONTROL","None","84FF46F4-25A6-4F98-85D9-13F5BBDEA231"
"I","7","200002","1","17","1001POK","POWER OFF INDICATION","None","40FEDC51-D079-4A60-BFCB-E5E0CB31C361"
"C","7","200002","1","18","BLANK","BLANK CONTROL","None","3B3CFB9D-F5FB-404B-B286-2F9E340215C5"
"I","7","200002","1","18","1001DOK","ILLEGAL ENTRY INDICATION","None","56198F65-D613-4318-9DF7-14859650EB5F"
"C","7","200002","1","19","BLANK","BLANK CONTROL","None","531869D7-318B-4D07-AE9C-B16587383A8E"
"I","7","200002","1","19","1001MOK","MANUAL OPERATE INDICATION","None","8212E64F-FE12-4CAF-AC9D-F73C475E1C11"
"C","7","200002","1","20","BLANK","BLANK CONTROL","None","9B91D306-DFF9-46CA-97C3-7D2CC5236378"
"I","7","200002","1","20","1001LOK","LIGHT OUT INDICATION","None","C31AF0C6-BAAF-4783-8772-8342A54289CD"
"C","7","200002","1","21","BLANK","BLANK CONTROL","None","EAF27F55-404E-4EFB-B400-064F22BF7F05"
"I","7","200002","1","21","1EABK","MAIN 1, EAST TRACK INDICATION","None","EB919F79-F227-4C71-8E5B-24FA4C806F65"
"C","7","200002","1","22","BLANK","BLANK CONTROL","None","B76E732F-4533-4AE0-8FDB-EA974D93955B"
"I","7","200002","1","22","3WATK","3WATK","None","CCA6348C-C926-4210-AE2D-56847159BCFD"
"C","7","200002","1","23","3ERLZ","3 EASTBOUND SIGNAL REQ","None","750B1CDC-3C80-4227-AE7C-C0F2CEE4AC53"
"I","7","200002","1","23","3ERQK","3 EASTBOUND SIGNAL REQ","None","9574AA29-C0D0-4C2C-868E-0E177975F9E7"
"C","7","200002","1","24","3WRQZ","3 WESTBOUND SIGNAL REQ","None","5FAF9587-0C70-4946-B39F-B161BD4FC39A"
"I","7","200002","1","24","3WRLK","3 WESTBOUND SIGNAL REQ","None","B7A27617-C9F1-428B-97B0-9E439F8F97CF"
"C","7","200002","1","25","BLANK","BLANK CONTROL","None","A1BD8A17-B589-4EC3-B93E-2AD2754B1EE1"
"I","7","200002","1","25","3EABK","MAIN 3 EAST TRACK INDICATION","None","1AF2BE88-AA94-45D2-B8BE-AB5ADBDA364C"
"C","7","200002","1","26","BLANK","BLANK CONTROL","None","9BA7FEFF-06F0-4858-A992-A826CF4C6C26"
"I","7","200002","1","26","BLANK","BLANK INDICATION","None","73C09E73-D98F-4487-81BB-8EDF355D6BA6"
"C","7","200002","1","27","BLANK","BLANK CONTROL","None","9E04DF87-DCD9-4316-9EB8-5FA8FA8FC811"
