track_uid,control_point_uid,subdivision_name,codeline,track_name,track_name_group,route_name,control_cluster_raw,control_cluster_split,control_cluster_distinct_count,pctl_raw,sctl_raw,tctl_raw,tind_raw,sind_raw,qctl_raw,qind_raw,tind_relation_to_control_cluster,sind_relation_to_control_cluster,qctl_relation_to_control_cluster,qind_relation_to_control_cluster,tind_cp_alignment,sind_cp_alignment,qctl_cp_alignment,qind_cp_alignment,tind_trailing_alignment,sind_trailing_alignment,qctl_trailing_alignment,qind_trailing_alignment,pind_resolved_mnemonics,sind_resolved_mnemonics,sctl_resolved_mnemonics,pind_resolved_count,sind_resolved_count,sctl_resolved_count
100473,100004,SAN DIEGO,5,2EAK,MT1,ROUTE NAME,0;1;100029;0000,False,1,0;1;100029;0000,0;1;100029;0000,0;1;100029;0000,0;1;100029;0005,0;1;100004;0005,0;1;100029;0000,0;0;100029;5,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,different_from_control_cluster,different_cp,same_cp,different_cp,different_cp,matches_codeline,matches_codeline,differs_from_codeline,matches_codeline,2EAK,,,1,0,0
100474,100004,SAN DIEGO,5,4EAK,MT2,ROUTE NAME,0;1;100029;0000,False,1,0;1;100029;0000,0;1;100029;0000,0;1;100029;0000,0;1;100029;0005,0;1;100004;0005,0;1;100029;0000,0;0;100029;5,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,different_from_control_cluster,different_cp,same_cp,different_cp,different_cp,matches_codeline,matches_codeline,differs_from_codeline,matches_codeline,4EAK,,,1,0,0
100159,100005,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100160,100005,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100162,100005,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100178,100005,SAN DIEGO,5,4WCAK,SM YARD LEAD,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WCAK,,,1,0,0
100678,100005,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100680,100005,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100681,100005,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100682,100005,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100683,100005,SAN DIEGO,5,3TK,MT2,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100686,100005,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100721,100005,SAN DIEGO,5,4WCAK,SM YARD LEAD,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WCAK,,,1,0,0
100883,100005,SAN DIEGO,5,2WAAK,MT1,ROUTE NAME,0;1;100005;0005,False,1,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,0;1;100005;0005,4;1;100006;0005,0;1;100005;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAAK,2EAK,,1,1,0
100173,100006,SAN DIEGO,5,1TK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100662,100006,SAN DIEGO,5,1TK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100663,100006,SAN DIEGO,5,1TK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100664,100006,SAN DIEGO,5,1TK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100666,100006,SAN DIEGO,5,1TK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100668,100006,SAN DIEGO,5,1TK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100669,100006,SAN DIEGO,5,3TK,MT1,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100670,100006,SAN DIEGO,5,3TK,MT1,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100676,100006,SAN DIEGO,5,3TK,MT1,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,3TK,,,1,0,0
100677,100006,SAN DIEGO,5,TRACK,MAIN,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,,,,0,0,0
100722,100006,SAN DIEGO,5,EBAK,SM YARD LEAD,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,EBAK,,,1,0,0
100879,100006,SAN DIEGO,5,2WAK,MT1,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,14;1;100009;0005,0;1;100006;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAK,EBAK,,1,1,0
100880,100006,SAN DIEGO,5,WAK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,6;1;100009;0005,0;1;100006;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WAK,EAAK,,1,1,0
100884,100006,SAN DIEGO,5,EAAK,MT2,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,20;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAAK,EAAK,,1,1,0
100891,100006,SAN DIEGO,5,EBAK,SM YARD LEAD,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,EBAK,,,1,0,0
100923,100006,SAN DIEGO,5,SHELF,MT1,ROUTE NAME,0;1;100006;0005,False,1,0;1;100006;0005,0;1;100006;0005,0;1;100006;0005,0;1;100009;0005,0;1;100006;0005,0;0;0;0000,,different_from_control_cluster,same_as_control_cluster,different_from_control_cluster,blank,different_cp,same_cp,zero_cp,blank,matches_codeline,matches_codeline,differs_from_codeline,blank,,,,0,0,0
100319,100007,SAN DIEGO,5,2EAK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,2EAK,,,1,0,0
100320,100007,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100321,100007,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100322,100007,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100323,100007,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100324,100007,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100337,100007,SAN DIEGO,5,2WAK,MT1,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,2WAK,,,1,0,0
100352,100007,SAN DIEGO,5,4EAK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,4EAK,,,1,0,0
100367,100007,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,3TK,,,1,0,0
100395,100007,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,3TK,,,1,0,0
100396,100007,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,3TK,,,1,0,0
100397,100007,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,3TK,,,1,0,0
100401,100007,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,3TK,,,1,0,0
100402,100007,SAN DIEGO,5,4WAK,MT2,ROUTE NAME,0;1;100007;0005,False,1,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;1;100007;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,4WAK,,,1,0,0
100304,100008,SAN DIEGO,5,ECAK,MT2,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,ECAK,,,1,0,0
100316,100008,SAN DIEGO,5,EDAK,MT1,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,EDAK,,,1,0,0
100318,100008,SAN DIEGO,5,EBAK,MT3,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,EBAK,,,1,0,0
100357,100008,SAN DIEGO,5,EAAK,MT4,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,EAAK,,,1,0,0
100461,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100462,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100464,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100466,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100468,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100470,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100476,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100482,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100483,100008,SAN DIEGO,5,WAK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,WAK,,,1,0,0
100487,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100488,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100489,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100490,100008,SAN DIEGO,5,TK,MT,ROUTE NAME,0;1;100008;0005,False,1,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;1;100008;0005,0;0;100008;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100873,100009,SAN DIEGO,5,WAK,MAIN,ROUTE NAME,0;1;100009;0005,False,1,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WAK,,,1,0,0
100875,100009,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100009;0005,False,1,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100876,100009,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100009;0005,False,1,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100877,100009,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100009;0005,False,1,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100878,100009,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100009;0005,False,1,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,0;1;100009;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
