component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,expected_word_type,code_line_name,code_line_limits,station_name,control_address,indication_address,candidate_assignment_count,candidate_bits,candidate_mnemonics,candidate_long_names,candidate_examples,scope_status
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,RCPSIndicationBits,indication,0;1;100006|0;1;100006|0;1;100006|0;1;100006|0;1;100006,0;1;100006,4,code_line_station_control_point,0,1,100006,I,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,RCPSIndicationBits,indication,0;1;100006|0;1;100006|0;1;100006|0;1;100006|0;1;100006,0;1;100006,5,code_line_station_control_point,0,1,100006,I,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,SCTL,control,19;1;100006;|0;1;100006;,19;1;100006;,1,code_line_station_control_point,19,1,100006,C,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,SCTL,control,19;1;100006;|0;1;100006;,0;1;100006;,2,code_line_station_control_point,0,1,100006,C,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,SIND,indication,19;1;100006;,19;1;100006;,1,code_line_station_control_point,19,1,100006,I,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,TCTL,control,0;1;100006;|0;1;100006;,0;1;100006;,1,code_line_station_control_point,0,1,100006,C,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,TCTL,control,0;1;100006;|0;1;100006;,0;1;100006;,2,code_line_station_control_point,0,1,100006,C,,,,,,0,,,,,no_scope_candidates
switch,100675,100006,3-SWITCH,3-SWITCH,3 Dual Controlled - Mesa Main2 MP222.548,5,TIND,indication,0;1;100006;,0;1;100006;,1,code_line_station_control_point,0,1,100006,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,PCTL,control,1;1;100007;|0;1;100007;,1;1;100007;,1,code_line_station_control_point,1,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,PCTL,control,1;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,PIND,indication,1;1;100007;,1;1;100007;,1,code_line_station_control_point,1,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,SCTL,control,3;1;100007;|0;1;100007;,3;1;100007;,1,code_line_station_control_point,3,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,SCTL,control,3;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,SIND,indication,3;1;100007;,3;1;100007;,1,code_line_station_control_point,3,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100341,100007,1-SWITCH,1X,1X Dual Controlled - Rose Main1 MP256.023,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,PCTL,control,17;1;100007;|0;1;100007;,17;1;100007;,1,code_line_station_control_point,17,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,PCTL,control,17;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,PIND,indication,17;1;100007;,17;1;100007;,1,code_line_station_control_point,17,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,SCTL,control,19;1;100007;|0;1;100007;,19;1;100007;,1,code_line_station_control_point,19,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,SCTL,control,19;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,SIND,indication,19;1;100007;,19;1;100007;,1,code_line_station_control_point,19,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100343,100007,3-SWITCH,3X,3X Dual Controlled - Rose Main1 MP256.282,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,PCTL,control,1;1;100007;|0;1;100007;,1;1;100007;,1,code_line_station_control_point,1,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,PCTL,control,1;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,PIND,indication,1;1;100007;,1;1;100007;,1,code_line_station_control_point,1,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,SCTL,control,3;1;100007;|0;1;100007;,3;1;100007;,1,code_line_station_control_point,3,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,SCTL,control,3;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,SIND,indication,3;1;100007;,3;1;100007;,1,code_line_station_control_point,3,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100412,100007,1-SWITCH,1-SWITCH,1 Dual Controlled - Rose Main2 MP256.128,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,PCTL,control,17;1;100007;|0;1;100007;,17;1;100007;,1,code_line_station_control_point,17,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,PCTL,control,17;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,PIND,indication,17;1;100007;,17;1;100007;,1,code_line_station_control_point,17,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSControlBits,control,0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,2,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,3,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,4,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,RCPSIndicationBits,indication,0;1;100007|0;1;100007|0;1;100007|0;1;100007|0;1;100007,0;1;100007,5,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,SCTL,control,19;1;100007;|0;1;100007;,19;1;100007;,1,code_line_station_control_point,19,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,SCTL,control,19;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,SIND,indication,19;1;100007;,19;1;100007;,1,code_line_station_control_point,19,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,TCTL,control,0;1;100007;|0;1;100007;,0;1;100007;,2,code_line_station_control_point,0,1,100007,C,,,,,,0,,,,,no_scope_candidates
switch,100413,100007,3-SWITCH,3-SWITCH,3 Dual Controlled - Rose Main2 MP256.178,5,TIND,indication,0;1;100007;,0;1;100007;,1,code_line_station_control_point,0,1,100007,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,PCTL,control,13;1;100008;|0;1;100008;,13;1;100008;,1,code_line_station_control_point,13,1,100008,C,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,PCTL,control,13;1;100008;|0;1;100008;,0;1;100008;,2,code_line_station_control_point,0,1,100008,C,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,PIND,indication,13;1;100008;,13;1;100008;,1,code_line_station_control_point,13,1,100008,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSControlBits,control,0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,C,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSControlBits,control,0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,2,code_line_station_control_point,0,1,100008,C,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSControlBits,control,0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,3,code_line_station_control_point,0,1,100008,C,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSControlBits,control,0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,4,code_line_station_control_point,0,1,100008,C,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSIndicationBits,indication,0;1;100008|0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSIndicationBits,indication,0;1;100008|0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,2,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSIndicationBits,indication,0;1;100008|0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,3,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSIndicationBits,indication,0;1;100008|0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,4,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,RCPSIndicationBits,indication,0;1;100008|0;1;100008|0;1;100008|0;1;100008|0;1;100008,0;1;100008,5,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
switch,100469,100008,5-SWITCH,5-SWITCH,5 Dual Controlled - Santa Fe ST 1-2 MP267.6333,5,SCTL,control,15;1;100008;|0;1;100008;,15;1;100008;,1,code_line_station_control_point,15,1,100008,C,,,,,,0,,,,,no_scope_candidates
