component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,bit_position,token_1,token_2,token_3,token_4,expected_word_type,resolved_code_line_number,resolved_code_station_number,resolved_control_point_number,resolved_bp_assignment,resolved_word_type,resolved_mnemonic,resolved_long_name,resolved_bit_type,resolved_assignment_uid,match_status,resolution_method,is_default_zero_reference
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,InTimeBit,indication,11;1;100027,11;1;100027,1,code_line_station_control_point,11,1,100027,,11,1,100027,,I,5,1,100027,11,I,TEK,TIMER INDICATION,None,06536F68-5421-4EF0-B470-98D7FFB494D6,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,PCTL,control,6;1;100027;0005|0;1;100027;0005,6;1;100027;0005,1,code_line_station_control_point_bit,6,1,100027,5,6,1,100027,0005,C,5,1,100027,6,C,2WGHS,2 WESTBOUND SIGNAL CONTROL,None,5F616A8C-ACD4-4F04-AA29-9767C11E6657,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,PCTL,control,6;1;100027;0005|0;1;100027;0005,0;1;100027;0005,2,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,C,,,,,,,,,,unresolved,,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,PIND,indication,6;1;100027;0005,6;1;100027;0005,1,code_line_station_control_point_bit,6,1,100027,5,6,1,100027,0005,I,5,1,100027,6,I,2-4WGK,2-4 WESBOUND SIGNAL INDICATION,None,57AD7D97-16D4-450A-8AAC-E009B840D1E3,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,SCTL,control,0;1;100027;0005|0;1;100027;0005,0;1;100027;0005,1,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,C,,,,,,,,,,unresolved,,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,SCTL,control,0;1;100027;0005|0;1;100027;0005,0;1;100027;0005,2,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,C,,,,,,,,,,unresolved,,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,SIND,indication,0;1;100027;0005,0;1;100027;0005,1,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,I,,,,,,,,,,unresolved,,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,TCTL,control,0;1;100027;0005|0;1;100027;0005,0;1;100027;0005,1,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,C,,,,,,,,,,unresolved,,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,TCTL,control,0;1;100027;0005|0;1;100027;0005,0;1;100027;0005,2,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,C,,,,,,,,,,unresolved,,False
signal,100460,100027,W-SIGNAL,2WC_D,WB Wye,5,TIND,indication,0;1;100027;0005,0;1;100027;0005,1,code_line_station_control_point_bit,0,1,100027,5,0,1,100027,0005,I,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,CallOnBit,control,22;1;100033;0005,22;1;100033;0005,1,code_line_station_control_point_bit,22,1,100033,5,22,1,100033,0005,C,5,1,100033,22,C,4ECOGHS,4 EAST SIGNAL CALL-ON,None,869F0F3A-3CA1-4621-B205-FB454D37C2AB,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,FleetControlBit,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,InTimeBit,indication,24;1;100033,24;1;100033,1,code_line_station_control_point,24,1,100033,,24,1,100033,,I,5,1,100033,24,I,4TEK,4 SIGNAL INTIME INDICATION,None,79B666A2-697C-4E6A-A469-F5614C1382DB,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,PCTL,control,21;1;100033;0005|0;1;100033;0005,21;1;100033;0005,1,code_line_station_control_point_bit,21,1,100033,5,21,1,100033,0005,C,5,1,100033,21,C,4EGHS,4 EASTBOUND SIGNAL CONTROL,None,2CEF7CE5-CB0D-4E19-87CC-F36BC0CC9432,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,PCTL,control,21;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,PIND,indication,21;1;100033;0005,21;1;100033;0005,1,code_line_station_control_point_bit,21,1,100033,5,21,1,100033,0005,I,5,1,100033,21,I,4EGK,4 EASTBOUND SIGNAL INDICATION,None,303CD4B3-5D31-4080-A6F5-D11C9A933EC8,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100528,100033,4E-SIGNAL,4EA_B,EB MT2,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,FleetControlBit,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,InTimeBit,indication,8;1;100033,8;1;100033,1,code_line_station_control_point,8,1,100033,,8,1,100033,,I,5,1,100033,8,I,2TEK,2 SIGNAL INTIME INDICATION,None,90626F59-7738-4E9A-8132-E9C31CC9C364,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,PCTL,control,7;1;100033;0005|0;1;100033;0005,7;1;100033;0005,1,code_line_station_control_point_bit,7,1,100033,5,7,1,100033,0005,C,5,1,100033,7,C,2WGHS,2 WESTBOUND SIGNAL CONTROL,None,72D48923-F8E8-482D-8C56-E859ED9027B3,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,PCTL,control,7;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,PIND,indication,7;1;100033;0005,7;1;100033;0005,1,code_line_station_control_point_bit,7,1,100033,5,7,1,100033,0005,I,5,1,100033,7,I,2WGK,2 WESTBOUND SIGNAL INDICATION,None,EE497F3C-8CF9-4158-BF47-2DF6E89002E0,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100544,100033,W-SIGNAL,2WBA_B,WB Trk1,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,FleetControlBit,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,InTimeBit,indication,8;1;100033,8;1;100033,1,code_line_station_control_point,8,1,100033,,8,1,100033,,I,5,1,100033,8,I,2TEK,2 SIGNAL INTIME INDICATION,None,90626F59-7738-4E9A-8132-E9C31CC9C364,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,PCTL,control,7;1;100033;0005|0;1;100033;0005,7;1;100033;0005,1,code_line_station_control_point_bit,7,1,100033,5,7,1,100033,0005,C,5,1,100033,7,C,2WGHS,2 WESTBOUND SIGNAL CONTROL,None,72D48923-F8E8-482D-8C56-E859ED9027B3,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,PCTL,control,7;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,PIND,indication,7;1;100033;0005,7;1;100033;0005,1,code_line_station_control_point_bit,7,1,100033,5,7,1,100033,0005,I,5,1,100033,7,I,2WGK,2 WESTBOUND SIGNAL INDICATION,None,EE497F3C-8CF9-4158-BF47-2DF6E89002E0,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100545,100033,W-SIGNAL,2WAA_B,WB Trk2,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,FleetControlBit,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,InTimeBit,indication,24;1;100033,24;1;100033,1,code_line_station_control_point,24,1,100033,,24,1,100033,,I,5,1,100033,24,I,4TEK,4 SIGNAL INTIME INDICATION,None,79B666A2-697C-4E6A-A469-F5614C1382DB,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,PCTL,control,23;1;100033;0005|0;1;100033;0005,23;1;100033;0005,1,code_line_station_control_point_bit,23,1,100033,5,23,1,100033,0005,C,5,1,100033,23,C,4WGHS,4 WESTBOUND SIGNAL CONTROL,None,1A8739D8-BEBA-49A9-A027-A2343B0DE96B,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,PCTL,control,23;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,PIND,indication,23;1;100033;0005,23;1;100033;0005,1,code_line_station_control_point_bit,23,1,100033,5,23,1,100033,0005,I,5,1,100033,23,I,4WGK,4 WESTBOUND SIGNAL INDICATION,None,C78C342D-0ACB-4D8E-96A5-90FF94E4F506,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100546,100033,W-SIGNAL,4WAA_B,WB Trk3,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,CallOnBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,FleetControlBit,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,InTimeBit,indication,24;1;100033,24;1;100033,1,code_line_station_control_point,24,1,100033,,24,1,100033,,I,5,1,100033,24,I,4TEK,4 SIGNAL INTIME INDICATION,None,79B666A2-697C-4E6A-A469-F5614C1382DB,resolved,inferred_bp_assignment_station_control_point_via_unique_cp_line,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,JointControlAuthorizationCtlBit,control,0;0;0;0|0;0;0;0,0;0;0;0,2,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,JointControlAuthorizationIndBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,NearSideSignaBitlIndication,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,NearSideSignalBitControl,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,PCTL,control,23;1;100033;0005|0;1;100033;0005,23;1;100033;0005,1,code_line_station_control_point_bit,23,1,100033,5,23,1,100033,0005,C,5,1,100033,23,C,4WGHS,4 WESTBOUND SIGNAL CONTROL,None,1A8739D8-BEBA-49A9-A027-A2343B0DE96B,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,PCTL,control,23;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,PIND,indication,23;1;100033;0005,23;1;100033;0005,1,code_line_station_control_point_bit,23,1,100033,5,23,1,100033,0005,I,5,1,100033,23,I,4WGK,4 WESTBOUND SIGNAL INDICATION,None,C78C342D-0ACB-4D8E-96A5-90FF94E4F506,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,SCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,TCTL,control,0;1;100033;0005|0;1;100033;0005,0;1;100033;0005,2,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
signal,100547,100033,W-SIGNAL,4WBA_B,WB Trk4,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
signal,100692,100033,EB MT1,2EA_B,EB MT1,5,BlockIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
signal,100692,100033,EB MT1,2EA_B,EB MT1,5,CallOnBit,control,6;1;100033;0005,6;1;100033;0005,1,code_line_station_control_point_bit,6,1,100033,5,6,1,100033,0005,C,5,1,100033,6,C,2ECOGHS,2 EAST SIGNAL CALL-ON,None,DC12BE5B-3FFB-4314-9215-5A2306D89659,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
