database_name,table_name,column_name,ordinal_position,data_type,row_count,non_empty_count,empty_count,distinct_non_empty_count,max_length,sample_values,profile_source_csv
tmdsDatabaseDynamic,tblTrainsActive,EngOnDutyP,50,,310,310,0,97,22,2025-06-07 오전 12:01:00|2026-03-24 오전 1:22:00|2026-03-24 오전 1:23:00|2026-03-24 오전 1:01:00|2023-07-24 오전 12:01:00|2026-03-24 오전 1:25:00|2024-09-09 오전 12:01:00|2026-03-24 오전 12:01:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,EngTimeUpP,51,,310,310,0,97,22,2025-06-07 오전 12:01:00|2026-03-24 오전 1:22:00|2026-03-24 오전 1:23:00|2026-03-24 오전 1:01:00|2023-07-24 오전 12:01:00|2026-03-24 오전 1:25:00|2024-09-09 오전 12:01:00|2026-03-24 오전 12:01:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondNameP,52,,310,310,0,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondOnDutyP,53,,310,310,0,97,22,2025-06-07 오전 12:01:00|2026-03-24 오전 1:22:00|2026-03-24 오전 1:23:00|2026-03-24 오전 1:01:00|2023-07-24 오전 12:01:00|2026-03-24 오전 1:25:00|2024-09-09 오전 12:01:00|2026-03-24 오전 12:01:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondTimeUpP,54,,310,310,0,97,22,2025-06-07 오전 12:01:00|2026-03-24 오전 1:22:00|2026-03-24 오전 1:23:00|2026-03-24 오전 1:01:00|2023-07-24 오전 12:01:00|2026-03-24 오전 1:25:00|2024-09-09 오전 12:01:00|2026-03-24 오전 12:01:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,UnitsP,55,,310,122,188,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,EngineIDP,56,,310,122,188,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,Helper,57,,310,310,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,KeyTrain,58,,310,310,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainGUID,59,,310,310,0,310,36,3b566cc0-3c57-443d-adc5-638fb70b2a57|58cf8215-e7ae-4ade-b62c-54256889d173|ec1441cd-e222-402f-a564-2f5aec8c1f41|138a6e91-1eba-4460-95c8-5719d931c0fb|e7a99ab5-f41c-4049-b9c3-15da813132fd|cac9eb6d-d08d-4058-88ac-795faccf539f|5edd5427-9eaf-4a74-b2c3-e5528d09cc3f|1abd45a8-0864-4d2c-9fba-2f706479b2d4,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TotalHP,60,,310,310,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,ScheduleStatus,61,,310,198,112,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLink,62,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrailingHorsePower,63,,310,310,0,19,8,0|07.8|07.1|89.8|02.0|24.7|16.5|12.4,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,StackOrder,64,,310,310,0,36,2,0|3|4|5|2|7|6|9,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainType,65,,310,309,1,4,8,COMMUTER|FREIGHT|UNKNOWN|HYBRID,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SpecialNote,66,,310,310,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,PseudoName,67,,310,310,0,307,18,A1562|A1591|A1765|A1769|A1770|A1774|A1777|A1784,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SubType,68,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CBTCEquipped,69,,310,310,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TimeTableID,70,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,HomeRoadUID,71,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CurrentGTBUID,72,,310,171,139,24,4,0|2058|2097|2430|2215|2829|2446|2169,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GTBActive,73,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GTBTimeIssued,74,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GTBStationID,75,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GTBStateID,76,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,PTCStatus,77,,310,4,306,2,8,ACTIVE|INACTIVE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,ActiveSubTrainSheet,78,,310,310,0,310,36,19762813-9435-4360-882F-211D8FA2C1C2|5FFB59ED-874D-4F19-876F-E8B9D0A433E5|622AC4BA-7DE9-4C63-888E-9A6714F771DC|B449A393-1978-4930-BE67-9A155BE884A1|24847DAF-BC12-4A6C-A141-029CD9516703|50D3BDAC-5998-40DC-8E70-B7447C1F6C9A|C03B4C47-4C8E-408D-B794-9455C65AC3FA|CB4C47C1-2A53-4452-AF8C-8BBE9FB86FC4,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondName2,79,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondOnDuty2,80,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondTimeUp2,81,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondName3,82,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondOnDuty3,83,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CondTimeUp3,84,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CrewCurrent,85,,310,310,0,66,438,"NONE|Engineer|NONE|NONE|NONE;NONE|Conductor|NONE|NONE|NONE;NONE|ConductorTwo|NONE|NONE|NONE;NONE|ConductorThree|NONE|NONE|NONE;NONE|BrakeMan|NONE|NONE|NONE;NONE|BrakeManTwo|NONE|NONE|NONE;NONE|BrakeManThree|NONE|NONE|NONE;NONE|EngineerTrainee|NONE|NONE|NONE;NONE|ConductorTrainee|NONE|NONE|NONE0000|BOBOWICZ, K|Engineer|03-24-26 04:20|03-24-26 16:20|NONE|||0|;PIERCE, N|Conductor|03-24-26 04:20|03-24-26 16:20|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|BORREGO, D|Engineer|03-24-26 06:20|03-24-26 18:20|NONE|||0|;WILLIAMS, K.|Conductor|03-24-26 06:20|03-24-26 18:20|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|ALVAREZ, E.|Engineer|03-24-26 06:20|03-24-26 18:20|NONE|||0|;CAMERON, D|Conductor|03-24-26 06:20|03-24-26 18:20|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|BANCROFT, GEORGE|Engineer|NONE|NONE|NONE|||0|;LAPP, E|Conductor|NONE|NONE|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|CULP, C.S|Engineer|03-24-26 04:06|03-24-26 16:06|NONE|||0|;MUNOZ, M|Conductor|03-24-26 04:06|03-24-26 16:06|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|LESINSKI, D|Engineer|03-24-26 13:11|03-25-26 01:11|NONE|||0|;SANDLIN, JAVON|Conductor|03-24-26 13:11|03-25-26 01:11|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|BOWLER, E|Engineer|03-24-26 16:01|03-25-26 04:01|NONE|||0|;BENAVIDES, B|Conductor|03-24-26 16:01|03-25-26 04:01|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000",exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CrewRelief,86,,310,310,0,3,344,NONE|Engineer|NONE|NONE|NONE;NONE|Conductor|NONE|NONE|NONE;NONE|ConductorTwo|NONE|NONE|NONE;NONE|ConductorThree|NONE|NONE|NONE;NONE|BrakeMan|NONE|NONE|NONE;NONE|BrakeManTwo|NONE|NONE|NONE;NONE|BrakeManThree|NONE|NONE|NONE;NONE|EngineerTrainee|NONE|NONE|NONE;NONE|ConductorTrainee|NONE|NONE|NONE0000|----|Engineer|NONE|NONE|NONE|||0|;----|Conductor|NONE|NONE|NONE|||0|;----|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;----|BrakeMan|NONE|NONE|NONE|||0|;----|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;----|EngineerTrainee|NONE|NONE|NONE|||0|;----|ConductorTrainee|NONE|NONE|NONE|||0|0000|NONE|Engineer|NONE|NONE|NONE|||0|;NONE|Conductor|NONE|NONE|NONE|||0|;NONE|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;NONE|BrakeMan|NONE|NONE|NONE|||0|;NONE|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;NONE|EngineerTrainee|NONE|NONE|NONE|||0|;NONE|ConductorTrainee|NONE|NONE|NONE|||0|0000,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CrewPending,87,,310,310,0,2,344,NONE|Engineer|NONE|NONE|NONE;NONE|Conductor|NONE|NONE|NONE;NONE|ConductorTwo|NONE|NONE|NONE;NONE|ConductorThree|NONE|NONE|NONE;NONE|BrakeMan|NONE|NONE|NONE;NONE|BrakeManTwo|NONE|NONE|NONE;NONE|BrakeManThree|NONE|NONE|NONE;NONE|EngineerTrainee|NONE|NONE|NONE;NONE|ConductorTrainee|NONE|NONE|NONE0000|NONE|Engineer|NONE|NONE|NONE|||0|;NONE|Conductor|NONE|NONE|NONE|||0|;NONE|ConductorTwo|NONE|NONE|NONE|||0|;NONE|ConductorThree|NONE|NONE|NONE|||0|;NONE|BrakeMan|NONE|NONE|NONE|||0|;NONE|BrakeManTwo|NONE|NONE|NONE|||0|;NONE|BrakeManThree|NONE|NONE|NONE|||0|;NONE|EngineerTrainee|NONE|NONE|NONE|||0|;NONE|ConductorTrainee|NONE|NONE|NONE|||0|0000,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CrewLists,88,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SecondaryInUsed,89,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SecondarySubID,90,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SecondaryTerrID,91,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SecondaryTrackGUID,92,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SecondaryStackOrder,93,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SubdvnGeoReference,94,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainSheetRoute,95,,310,198,112,1,4,NONE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,LocomotiveTotalTonnage,96,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,DPLocomotiveList,97,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,MiscellanousInfoOne,98,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,MiscellanousInfoTwo,99,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,MiscellanousInfoThree,100,,310,2,308,1,9,ESCONDIDO,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,HomeRoadCode,101,,310,310,0,6,5,AMTK|BNSF|NCTC|NCTS|SCAX|SCRRA,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,FlashSymbol,102,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,AutomaticModeOn,103,,310,6,304,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,PriorityCode,104,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,PullerTrain,105,,310,188,122,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegRoutePointGUIDs,106,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegConsistGUIDs,107,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegCrewGUIDs,108,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegLocoGUIDs,109,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegID,110,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegName,111,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainLegStatus,112,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GhostTrain,113,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TGBOLimits,114,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,AuthorityDesignation,115,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CurrentConsistData,116,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,LocoConsistData,117,,310,113,197,51,209,X|4400|4400|R|FORWARD|1|False|4||AMTK 6904|0|0|I|FORWARD|1|True|4|;CDTX 2118|4000|4000|R|FORWARD|1|True|4||AMTK 6908|0|0|I|FORWARD|1|True|4|;CDTX 2110|4000|4000|R|FORWARD|1|True|4||BNSF 6161|4400|4400|R|FORWARD|1|True|4||BNSF 6562|4400|4400|R|FORWARD|1|True|4|4;BNSF 6735|4400|4400|R|FORWARD|1|True|4|4|NCTC 2304|0|0|I|FORWARD|1|True|4|;NCTC 5002|4400|4400|R|FORWARD|1|True|4||NCTC 2309|0|0|I|FORWARD|1|True|4|;NCTC 5001|4400|4400|R|FORWARD|1|True|4||NCTC 5001|4400|4400|R|FORWARD|1|True|4|;NCTC 2309|0|0|R|FORWARD|1|True|4|,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,EventTimesdata,118,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainlegNotes,119,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TGBONumber,120,,310,5,305,5,4,2330|2329|2327|2324|2309,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TGBOStatus,121,,310,5,305,1,6,ACTIVE,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CTCAuthorityDesignation,122,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,LocationInformation,123,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,FuelInformation,124,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,ConversationNotes,125,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,EntityUID,126,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,NumberOperatingBrakes,127,,310,181,129,11,2,6|1|40|2|3|4|0|7,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,NumberOfAxles,128,,310,181,129,13,3,28|32|8|168|16|20|24|4,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CrewRelease,129,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,PTCAggregateCRC,130,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainIsNotActive,131,,310,112,198,1,5,False,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SchDepTime,132,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,SchArrTime,133,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainConsistInformationForPTC,134,,310,188,122,30,41,COMMUTER;FORWARD;565;28;6;582;6;0;90|COMMUTER;FORWARD;565;32;6;582;6;0;90|COMMUTER;FORWARD;565;28;6;582;6;0;0|FREIGHT;FORWARD;49;8;1;94;1;0;55|FREIGHT;FORWARD;4500;168;40;5280;40;0;55|COMMUTER;FORWARD;178;16;2;327;2;0;90|COMMUTER;FORWARD;267;20;3;412;3;0;90|COMMUTER;FORWARD;356;24;4;497;4;0;90,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,LocomotiveConsistInformationForPTC,135,,310,116,194,51,156,X;1;215;RUN;75;4400|AMTK 6904;1;171444;ISOLATE;85;0|CDTX 2118;1;264556;RUN;72;4000|AMTK 6908;1;171444;ISOLATE;85;0|CDTX 2110;1;264556;RUN;72;4000|BNSF 6161;1;420000;RUN;74;4400|BNSF 6562;1;420000;RUN;74;4400|BNSF 6735;1;420000;RUN;74;4400|NCTC 2304;1;122000;ISOLATE;85;0|NCTC 5002;1;271000;RUN;72;4400|NCTC 2309;1;122000;ISOLATE;85;0|NCTC 5001;1;271000;RUN;72;4400|NCTC 5001;1;271000;RUN;72;4400|NCTC 2309;1;122000;RUN;85;0,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,LocomotiveConsistsInformationMIS,136,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GrossTons,137,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,GrossLength,138,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,HOS,139,,310,188,122,1,22,2013-08-24 오전 12:00:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TotalCars,140,,310,188,122,13,2,6|1|40|2|3|4|0|7,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,VIA,141,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,Release,142,,310,188,122,1,22,2013-08-24 오전 12:00:00,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TestTrainPTC,143,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,LocomotiveMISInformation,144,,310,0,310,0,0,,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,TrainSymbolLink,145,,310,196,114,145,12,07|A179007|A156207|A177007|A177407|A178407|A57324|A77724,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
tmdsDatabaseDynamic,tblTrainsActive,CrewCodeUID,146,,310,194,116,70,6,ATK175|ATK159|ATK179|ATK177|ATK185|ATK400|ATK405|ATK460,exports\raw\sql_foundation\tmdsDatabaseDynamic.active_train_detail_full.csv
